HPO_ID,Total_Count
HP:0008490,25
HP:0009796,10
HP:0009838,10
HP:0009770,25
HP:0100465,10
HP:0010208,30
HP:0002580,10
HP:0000214,10
HP:0011140,10
HP:0000053,20
HP:0045058,25
HP:0000735,10
HP:0006157,10
HP:0006191,10
HP:0008655,15
HP:0012455,10
HP:0005397,10
HP:0010875,10
HP:0100511,25
HP:0011429,10
HP:0001403,10
HP:0002946,15
HP:0009144,20
HP:0004007,10
HP:0008846,10
HP:0001580,10
HP:0009405,10
HP:0005772,20
HP:0012692,10
HP:0012696,25
HP:0009780,10
HP:0006344,10
HP:0004121,10
HP:0011871,10
HP:0009422,10
HP:0009357,59
HP:0001706,10
HP:0004306,35
HP:0007655,10
HP:0006270,10
HP:0004947,20
HP:0100026,30
HP:0008819,10
HP:0004356,20
HP:0002684,10
HP:0001586,10
HP:0004320,25
HP:0000012,10
HP:0005794,10
HP:0100570,15
HP:0003329,10
HP:0009273,20
HP:0005722,10
HP:0005639,15
HP:0005645,10
HP:0002491,10
HP:0010055,15
HP:0007809,10
HP:0009374,10
HP:0004814,10
HP:0100752,10
HP:0030146,5
HP:0004851,10
HP:0001889,30
HP:0009390,10
HP:0100893,10
HP:0100892,25
HP:0100293,10
HP:3000018,10
HP:0003535,10
HP:0031980,15
HP:0010516,10
HP:0004203,10
HP:0010441,10
HP:0003265,10
HP:0010077,10
HP:0005863,10
HP:0012269,20
HP:0005849,10
HP:0002181,10
HP:0004264,10
HP:0001896,10
HP:0009691,10
HP:0011765,10
HP:0010827,10
HP:0012508,10
HP:0008589,15
HP:0012742,10
HP:0001742,10
HP:0004981,10
HP:0004035,25
HP:0012427,10
HP:0031069,10
HP:0005253,10
HP:0012150,10
HP:0005944,10
HP:0010615,10
HP:0003427,10
HP:0010080,10
HP:0011937,10
HP:0001800,15
HP:0100472,10
HP:0010389,20
HP:0006473,10
HP:0010631,10
HP:0006500,30
HP:0100602,10
HP:0010687,10
HP:0007822,10
HP:0008223,10
HP:0002657,10
HP:0005165,10
HP:0010711,10
HP:0011218,10
HP:0430000,5
HP:0012704,20
HP:0012703,30
HP:0005929,10
HP:0001501,10
HP:0100636,10
HP:0100380,10
HP:0003846,15
HP:0012318,10
HP:0009828,10
HP:0008702,10
HP:0012000,10
HP:0010599,10
HP:0100287,10
HP:0002411,15
HP:0011740,10
HP:0010891,15
HP:0006129,10
HP:0006769,10
HP:0008767,10
HP:0006158,10
HP:0006358,10
HP:0100854,15
HP:0011076,10
HP:0005575,10
HP:0000652,10
HP:0000625,20
HP:3000014,10
HP:0008111,10
HP:0000869,10
HP:0004616,10
HP:0001232,10
HP:0012444,10
HP:0010061,10
HP:0004139,10
HP:0005824,10
HP:0009232,10
HP:0004218,20
HP:0006977,10
HP:0002463,15
HP:0004607,10
HP:0100260,10
HP:0200012,10
HP:0200011,15
HP:0001273,35
HP:0012873,10
HP:0012872,15
HP:0009219,10
HP:0007569,10
HP:0004487,10
HP:0011414,10
HP:0003835,10
HP:0032153,15
HP:0010538,10
HP:0010666,10
HP:0006167,10
HP:0003359,10
HP:0012612,20
HP:0012679,10
HP:0000793,10
HP:0000099,30
HP:0006367,10
HP:0100555,10
HP:0009063,10
HP:0010024,10
HP:0009195,15
HP:0006984,10
HP:0012148,10
HP:0008242,10
HP:0012484,19
HP:0011268,10
HP:0009913,20
HP:0009448,10
HP:0009686,10
HP:0011778,10
HP:0008542,10
HP:0008523,10
HP:0012608,10
HP:0006582,10
HP:0008668,10
HP:0007748,10
HP:0012299,10
HP:0010390,19
HP:0005117,10
HP:0100473,10
HP:0003781,15
HP:0100755,25
HP:0007566,10
HP:0005882,20
HP:0200117,10
HP:0010278,10
HP:0010238,25
HP:0009017,10
HP:0006302,10
HP:0003759,10
HP:0100766,15
HP:0009593,10
HP:0007649,20
HP:0011512,30
HP:0006623,10
HP:0002310,10
HP:0009533,10
HP:0009497,25
HP:0010382,10
HP:0009934,10
HP:0100002,10
HP:0100001,15
HP:0002711,10
HP:0002574,10
HP:0002027,20
HP:0007185,10
HP:0004372,50
HP:0010692,10
HP:0009920,10
HP:0009101,10
HP:5201010,5
HP:0003738,10
HP:0003326,15
HP:0001196,10
HP:0012120,10
HP:0005401,10
HP:0007620,10
HP:0003928,10
HP:0003859,15
HP:0005758,10
HP:0009004,15
HP:0008480,10
HP:0046508,15
HP:0001195,10
HP:0010948,20
HP:0010313,10
HP:0006230,10
HP:0008251,10
HP:0100536,10
HP:0100580,10
HP:3000022,10
HP:0007553,10
HP:0009716,10
HP:0011796,10
HP:0008643,20
HP:0011794,30
HP:0009540,10
HP:0012121,10
HP:0001459,10
HP:0006045,10
HP:0008071,10
HP:0200039,10
HP:0100401,20
HP:0007449,10
HP:0020073,5
HP:0012733,15
HP:0008421,10
HP:0004570,20
HP:0000361,10
HP:3000003,10
HP:0000886,10
HP:0008051,10
HP:0002292,10
HP:0011360,20
HP:0006417,20
HP:0006088,10
HP:0005363,10
HP:3000077,10
HP:0001331,10
HP:0011417,10
HP:0008383,10
HP:0030807,5
HP:0004290,10
HP:0011396,13
HP:0003828,10
HP:0003812,15
HP:0008360,10
HP:0003075,15
HP:0002290,10
HP:0011365,20
HP:0010199,30
HP:0007190,10
HP:0012054,10
HP:0007716,20
HP:0100151,10
HP:0003139,10
HP:0010752,10
HP:0011642,20
HP:0010284,10
HP:0100669,20
HP:0100671,15
HP:0100877,10
HP:0005400,10
HP:0009977,10
HP:0004470,10
HP:0009851,10
HP:0002929,10
HP:0012325,10
HP:0004020,10
HP:0007208,10
HP:0003944,10
HP:0003943,15
HP:0011451,10
HP:0009899,10
HP:0009895,50
HP:0012367,10
HP:0008537,10
HP:0005336,10
HP:0001287,15
HP:0004566,10
HP:0010443,10
HP:0012858,10
HP:0012097,10
HP:0012068,10
HP:0200047,10
HP:0010035,10
HP:0009659,15
HP:0009812,10
HP:0010637,10
HP:0011364,10
HP:0200133,10
HP:0005977,10
HP:0002637,10
HP:0033401,5
HP:0025323,12
HP:0030163,17
HP:0005236,10
HP:0005829,10
HP:0003059,20
HP:0100460,10
HP:0010820,10
HP:0025613,10
HP:0100217,10
HP:0100081,25
HP:0011936,10
HP:0003234,20
HP:0011562,10
HP:0012277,10
HP:0005220,10
HP:0200034,20
HP:0004573,10
HP:0006934,10
HP:0009372,10
HP:0007326,10
HP:0009071,10
HP:0006919,10
HP:0011985,10
HP:0100526,10
HP:0002176,15
HP:0002333,10
HP:0100477,10
HP:0004763,15
HP:0012565,10
HP:0009406,10
HP:0009790,10
HP:0009165,10
HP:0005390,10
HP:0005101,10
HP:0011399,10
HP:0011549,10
HP:0100572,10
HP:0006698,15
HP:0000150,20
HP:0005218,10
HP:0004871,20
HP:0100589,25
HP:0012646,10
HP:0100442,10
HP:0010953,10
HP:0005033,10
HP:0100445,10
HP:0008202,10
HP:0040086,5
HP:0005879,10
HP:0008747,10
HP:0004792,10
HP:0011174,10
HP:0010347,10
HP:3000032,10
HP:0410006,15
HP:3000062,30
HP:0007832,10
HP:0012059,10
HP:0100392,10
HP:0003091,10
HP:0010834,15
HP:0012765,10
HP:0005739,10
HP:0003048,15
HP:0010341,25
HP:0000547,10
HP:0012624,10
HP:0001756,15
HP:0003066,10
HP:0010604,15
HP:0010732,34
HP:0009858,10
HP:0009774,25
HP:0100194,10
HP:0001782,10
HP:0010544,20
HP:0009746,10
HP:0007414,10
HP:0007524,10
HP:0004472,10
HP:0005465,20
HP:0004493,25
HP:0009709,10
HP:0010495,10
HP:0011828,10
HP:0009185,10
HP:0009183,25
HP:0003652,10
HP:0002913,20
HP:0000794,10
HP:0030949,15
HP:0000705,10
HP:0012518,15
HP:0007456,10
HP:0100922,10
HP:0002594,10
HP:0011673,10
HP:0410266,5
HP:0005688,10
HP:0005941,10
HP:0004879,15
HP:0100485,10
HP:0006591,10
HP:0002357,10
HP:0012671,10
HP:0011860,10
HP:3000066,10
HP:0000151,10
HP:0011774,20
HP:0003647,10
HP:0010227,10
HP:0009993,10
HP:0005791,10
HP:0009905,10
HP:0012761,10
HP:0010006,25
HP:0010498,10
HP:0100559,10
HP:0008076,10
HP:0009132,15
HP:0012476,10
HP:0012475,25
HP:0007407,10
HP:0007392,20
HP:0010855,10
HP:0011201,20
HP:0012740,15
HP:0011049,10
HP:0000690,20
HP:0200153,15
HP:0008420,10
HP:0007721,10
HP:0012482,10
HP:0012481,15
HP:0012480,20
HP:0003563,15
HP:0010981,25
HP:0005517,10
HP:0003682,10
HP:0003438,10
HP:0200101,15
HP:0100012,10
HP:0001735,10
HP:0000454,10
HP:0011939,10
HP:0010022,10
HP:0100163,10
HP:0011163,10
HP:0009646,10
HP:0010746,10
HP:0010888,10
HP:0100323,15
HP:0003947,10
HP:0003840,20
HP:0001412,10
HP:0006562,20
HP:0011202,10
HP:0001013,10
HP:0000385,10
HP:0000867,10
HP:0011581,10
HP:0000808,10
HP:0005343,10
HP:0007158,10
HP:0007076,15
HP:0003456,10
HP:0010744,15
HP:0002478,10
HP:0002191,15
HP:0000060,10
HP:0012815,15
HP:0010333,20
HP:0007095,10
HP:0003889,15
HP:0005974,10
HP:0100174,10
HP:0012620,20
HP:0012451,10
HP:0009296,10
HP:0009283,45
HP:0008072,10
HP:0007937,10
HP:0007769,28
HP:0005912,20
HP:0012440,75
HP:0009348,10
HP:0009527,10
HP:0007812,10
HP:0012804,15
HP:0003308,20
HP:0004783,10
HP:0030256,5
HP:0007835,10
HP:0010904,15
HP:0010486,15
HP:0010150,10
HP:0006350,10
HP:0002672,21
HP:0006749,26
HP:0012630,15
HP:0004383,10
HP:0007089,10
HP:0002380,23
HP:0000039,10
HP:0100507,10
HP:0040087,5
HP:0012335,20
HP:0100230,10
HP:0010349,20
HP:0009159,10
HP:0009423,10
HP:0008711,10
HP:0011525,10
HP:0011490,19
HP:0009548,10
HP:0011924,10
HP:0003883,10
HP:0006161,10
HP:0007892,10
HP:0000535,10
HP:0011160,10
HP:0008226,10
HP:0011773,10
HP:0005994,20
HP:0010156,10
HP:0011779,10
HP:0100515,10
HP:0005952,10
HP:0012290,10
HP:0000866,10
HP:0009798,15
HP:0100953,10
HP:0011665,10
HP:0003559,10
HP:0011820,10
HP:0000756,10
HP:5200232,5
HP:0006040,10
HP:0012416,10
HP:0500164,10
HP:0010537,10
HP:0010626,10
HP:0002682,10
HP:0004609,10
HP:0002312,10
HP:0010418,10
HP:0010190,30
HP:0010404,20
HP:0010194,40
HP:0007744,10
HP:0012162,10
HP:0010115,20
HP:0000526,10
HP:0008053,35
HP:0100754,10
HP:0010648,10
HP:0001084,10
HP:0008011,15
HP:0100345,10
HP:0008079,10
HP:0010474,10
HP:0100673,10
HP:0009758,10
HP:0005274,10
HP:0005802,10
HP:0007598,10
HP:0000954,15
HP:0002724,10
HP:0010198,10
HP:0012512,10
HP:0007365,15
HP:0002492,40
HP:0011487,10
HP:0009331,10
HP:0007508,10
HP:0002470,10
HP:0100911,10
HP:0011348,10
HP:0008339,10
HP:0008460,10
HP:0009908,10
HP:0003562,10
HP:0010822,10
HP:0000575,30
HP:0011857,10
HP:0008872,30
HP:0008456,10
HP:0007961,10
HP:0005042,10
HP:0004478,10
HP:0004038,10
HP:0011057,10
HP:0011661,10
HP:0010264,10
HP:0100483,10
HP:0009573,10
HP:0012746,10
HP:0004646,10
HP:0000607,10
HP:0010583,10
HP:0012837,10
HP:0002057,10
HP:0005973,10
HP:0012667,10
HP:0100102,10
HP:0010233,25
HP:0005241,10
HP:0004362,45
HP:0025028,40
HP:0012341,10
HP:0010726,10
HP:0003113,10
HP:0011422,20
HP:3000030,10
HP:0009822,10
HP:0006434,10
HP:0100837,10
HP:0100816,10
HP:0011381,10
HP:0011380,25
HP:0004943,10
HP:0011989,10
HP:0011335,10
HP:0009464,10
HP:0006012,10
HP:0012216,10
HP:0012212,20
HP:0010465,10
HP:0010731,10
HP:0007830,10
HP:0010941,10
HP:0010940,15
HP:0010939,20
HP:0010937,25
HP:0000176,10
HP:0410005,5
HP:0006406,10
HP:0008269,10
HP:0004955,10
HP:0005116,25
HP:0004948,28
HP:0001693,25
HP:0100028,20
HP:0008188,25
HP:0005245,10
HP:0010607,10
HP:0010606,18
HP:0001694,10
HP:0001915,10
HP:0007928,15
HP:0000649,35
HP:0009117,10
HP:0000655,10
HP:0003882,10
HP:0006880,10
HP:0001264,10
HP:0006877,10
HP:0001983,10
HP:0031383,5
HP:0005853,10
HP:0012687,10
HP:0007980,10
HP:0002243,10
HP:0003810,10
HP:3000029,10
HP:0001032,15
HP:0006109,30
HP:0006143,40
HP:0000887,25
HP:0004963,20
HP:0009297,10
HP:0004195,25
HP:0003421,10
HP:0000199,10
HP:0008144,10
HP:0011289,10
HP:0003275,10
HP:0011293,10
HP:0012821,10
HP:0008236,10
HP:0008400,10
HP:0040039,5
HP:0006200,15
HP:0010289,10
HP:0003401,10
HP:0010740,10
HP:0031367,5
HP:0012466,10
HP:0000667,10
HP:0000216,10
HP:0008677,10
HP:0000100,30
HP:0010889,10
HP:0004248,20
HP:0005612,10
HP:0005648,10
HP:0007923,10
HP:0009603,20
HP:0004762,10
HP:0001707,30
HP:0002842,10
HP:0010059,10
HP:0002249,10
HP:0007165,10
HP:0010947,10
HP:0034190,20
HP:0005354,10
HP:0012775,10
HP:0007856,15
HP:0008729,10
HP:0012038,10
HP:0200066,10
HP:0007705,15
HP:0100315,10
HP:0100040,10
HP:0009752,10
HP:0001241,10
HP:0010304,10
HP:0009384,10
HP:0011651,10
HP:0010678,10
HP:0010964,25
HP:0004359,60
HP:0011653,10
HP:0002876,10
HP:0006593,10
HP:0002666,19
HP:0006332,10
HP:0011064,20
HP:0003979,10
HP:0004913,10
HP:0004405,10
HP:0008256,20
HP:0011501,10
HP:0010063,15
HP:0009532,10
HP:0100825,10
HP:0008647,10
HP:0008197,15
HP:0010247,10
HP:0100609,10
HP:0000841,10
HP:0009116,10
HP:0006849,10
HP:0001989,10
HP:0003489,10
HP:0009289,10
HP:0006095,10
HP:0008573,10
HP:0001128,10
HP:0010728,10
HP:0008061,20
HP:0011249,10
HP:0009896,35
HP:0010478,25
HP:0007408,10
HP:0000143,10
HP:0008794,10
HP:0011867,40
HP:0006190,10
HP:0000149,10
HP:0005564,10
HP:0005932,20
HP:0009742,10
HP:0001387,25
HP:0008112,10
HP:0034677,10
HP:0008998,10
HP:0005258,20
HP:0001955,10
HP:0001400,10
HP:0007675,10
HP:0002590,10
HP:0005590,10
HP:0010805,10
HP:0009229,10
HP:0011649,10
HP:0100190,10
HP:0100076,25
HP:0005402,10
HP:0006446,10
HP:0008464,10
HP:0008516,15
HP:3000070,10
HP:0430019,20
HP:0100552,20
HP:0005461,10
HP:0006311,10
HP:0009679,10
HP:0003934,10
HP:0007204,10
HP:0010542,10
HP:0002732,10
HP:0007240,10
HP:0003382,10
HP:0007605,10
HP:0100241,10
HP:0011269,10
HP:0011698,10
HP:0011694,25
HP:0100423,10
HP:0003643,10
HP:0012140,10
HP:0005364,10
HP:0010255,10
HP:0010237,25
HP:0003295,10
HP:0009257,10
HP:0002613,10
HP:0006121,10
HP:0031917,5
HP:0002924,10
HP:0000410,10
HP:0012395,10
HP:0009429,10
HP:0009421,20
HP:0008822,10
HP:0010795,10
HP:0010468,15
HP:3000050,10
HP:0012061,10
HP:0010471,20
HP:0031979,20
HP:0012634,10
HP:0011435,10
HP:0011436,40
HP:0003656,10
HP:0006334,10
HP:0004196,10
HP:0011393,10
HP:0100143,10
HP:0100063,25
HP:0011859,10
HP:0007949,10
HP:0012376,10
HP:0008063,20
HP:0011340,10
HP:0006599,10
HP:0005010,10
HP:0007009,10
HP:0100096,10
HP:0010335,25
HP:0004922,10
HP:0002074,10
HP:0012839,10
HP:0004565,15
HP:0007676,25
HP:0002847,10
HP:0005372,35
HP:0100907,10
HP:0009389,10
HP:0004571,10
HP:0012279,10
HP:0008094,10
HP:0100285,15
HP:0005070,10
HP:0010629,10
HP:0001119,10
HP:0010546,10
HP:0009099,10
HP:0006524,10
HP:0012555,10
HP:0001802,20
HP:0010803,10
HP:0008416,10
HP:0011437,15
HP:0010130,10
HP:0003969,10
HP:0004591,10
HP:0011158,10
HP:0000721,10
HP:5200104,5
HP:0100899,10
HP:0012888,16
HP:0005857,10
HP:0011374,10
HP:0011373,20
HP:0008554,25
HP:0012413,10
HP:0000021,10
HP:0003448,10
HP:0011385,10
HP:0011384,25
HP:0007990,10
HP:0002248,10
HP:0003768,20
HP:0012402,10
HP:0012401,20
HP:0009023,10
HP:0012078,10
HP:0012365,10
HP:0000497,10
HP:0011347,20
HP:0012022,10
HP:0010256,10
HP:0200015,10
HP:0008964,10
HP:0005183,10
HP:0006070,10
HP:0007668,10
HP:0011584,10
HP:0200138,10
HP:0012005,10
HP:0012004,20
HP:0012002,25
HP:0033346,25
HP:0012787,10
HP:0006339,10
HP:0011031,25
HP:0001450,10
HP:0010129,10
HP:0010282,10
HP:0009735,15
HP:0010224,10
HP:0010012,13
HP:0004825,10
HP:0020054,15
HP:0009252,10
HP:0009220,10
HP:0030353,10
HP:0030352,5
HP:0025092,10
HP:0003459,10
HP:0011624,10
HP:0009323,10
HP:0009292,10
HP:0100037,10
HP:0008255,10
HP:0000857,15
HP:0000831,25
HP:0100429,10
HP:0010204,30
HP:0006888,10
HP:0006821,10
HP:0007338,10
HP:0012191,10
HP:0011837,10
HP:0002720,20
HP:0011120,10
HP:0000749,10
HP:0000748,15
HP:5200029,20
HP:0006779,10
HP:0100882,10
HP:0010566,35
HP:0011272,10
HP:0004017,10
HP:0003986,15
HP:0009414,10
HP:0012798,10
HP:0012797,15
HP:0008191,10
HP:0012479,10
HP:0009623,10
HP:0009501,10
HP:0000015,20
HP:0010846,10
HP:0011176,37
HP:0004174,10
HP:0007597,10
HP:0001152,20
HP:0010088,10
HP:0008000,10
HP:0034251,5
HP:0009968,10
HP:0008030,10
HP:0011291,10
HP:0010775,10
HP:0002193,10
HP:0009391,10
HP:0012678,10
HP:0012675,15
HP:0003870,10
HP:0012042,10
HP:0012706,10
HP:0025047,5
HP:0011597,10
HP:0005019,10
HP:0000111,10
HP:0100478,10
HP:0003343,10
HP:0100942,10
HP:0200125,10
HP:0009956,10
HP:0009945,20
HP:0010066,20
HP:0009460,10
HP:0009318,20
HP:0007943,10
HP:0007390,10
HP:0100059,25
HP:0012225,10
HP:0100844,10
HP:0100118,10
HP:0100051,23
HP:0100004,10
HP:0010410,10
HP:0010353,20
HP:0100874,10
HP:0012578,10
HP:0008341,15
HP:0012100,15
HP:0012879,10
HP:0006858,10
HP:0008739,10
HP:0011758,10
HP:0100898,15
HP:0004729,10
HP:0004262,10
HP:0100334,10
HP:0009818,10
HP:0009857,10
HP:0009773,25
HP:0008469,10
HP:0004386,15
HP:0000619,10
HP:0011465,10
HP:0011464,15
HP:0004554,10
HP:0100711,10
HP:0010106,10
HP:0009425,10
HP:0009177,10
HP:0006670,10
HP:0006673,20
HP:0012807,10
HP:0100891,10
HP:0001151,10
HP:0007772,20
HP:0009692,10
HP:0007453,10
HP:0100725,15
HP:0001995,10
HP:0100668,10
HP:0008024,10
HP:0002585,35
HP:0009212,10
HP:0100626,10
HP:0008240,10
HP:0011428,10
HP:0010928,10
HP:3000025,10
HP:0410016,5
HP:0410014,5
HP:0012854,10
HP:0012169,10
HP:0000125,10
HP:0008424,10
HP:0011305,10
HP:0012711,10
HP:0012611,10
HP:0011171,10
HP:0012412,10
HP:0005268,10
HP:0003719,10
HP:0100130,10
HP:0100052,25
HP:0001362,10
HP:0012560,10
HP:0012558,20
HP:0006239,10
HP:0008433,10
HP:0011940,10
HP:0006470,10
HP:0100274,10
HP:0000632,30
HP:0012293,10
HP:0006531,10
HP:0011440,10
HP:0100394,10
HP:0100368,25
HP:0010343,45
HP:0011142,10
HP:0010207,10
HP:0003051,15
HP:0008477,10
HP:0100856,15
HP:0001006,10
HP:0005473,10
HP:0002839,10
HP:0009306,10
HP:0011044,10
HP:0200118,10
HP:0100108,10
HP:0009983,10
HP:0009974,25
HP:0002494,10
HP:0003249,10
HP:0005254,10
HP:0007397,10
HP:0000590,10
HP:0009375,10
HP:0003182,10
HP:0012356,10
HP:0006581,10
HP:0030059,5
HP:0004232,20
HP:0009608,10
HP:0000896,10
HP:0002533,10
HP:0005609,10
HP:0100858,10
HP:0002636,30
HP:0002617,45
HP:0011537,10
HP:0011790,10
HP:0004704,10
HP:0008089,15
HP:0009705,15
HP:0000825,10
HP:0000842,20
HP:0002604,10
HP:0005326,10
HP:0011598,10
HP:0004047,10
HP:0003856,20
HP:0009761,10
HP:0011475,10
HP:0003358,10
HP:0002464,10
HP:0006216,10
HP:0005520,10
HP:0005521,20
HP:0000907,10
HP:0007542,10
HP:0040007,5
HP:0004423,10
HP:0011635,10
HP:0009699,10
HP:0003974,20
HP:0012224,10
HP:0009060,10
HP:0001465,15
HP:0004490,10
HP:0005526,15
HP:0009164,15
HP:0003397,10
HP:0002138,10
HP:0002170,45
HP:0002810,10
HP:0008441,10
HP:3000067,10
HP:0004972,10
HP:0011418,10
HP:0007792,10
HP:0005934,10
HP:0031801,5
HP:0005453,25
HP:0011822,10
HP:0012617,10
HP:0031197,9
HP:0012615,19
HP:0012614,34
HP:0010560,10
HP:0011629,10
HP:0006392,19
HP:0003534,10
HP:0003865,10
HP:0003971,15
HP:0004835,10
HP:0003494,10
HP:0010100,10
HP:0006368,10
HP:0200127,10
HP:0004277,10
HP:0100531,10
HP:0003335,10
HP:0006232,10
HP:0006026,10
HP:0012497,10
HP:0009697,10
HP:0006366,10
HP:0200043,10
HP:0100284,10
HP:0010432,10
HP:0010413,20
HP:0011785,10
HP:0010826,10
HP:3000075,15
HP:0045010,15
HP:0006389,10
HP:0100566,10
HP:0100561,40
HP:0003262,10
HP:0003900,10
HP:0003844,15
HP:0004784,10
HP:0004390,25
HP:0002487,10
HP:0010234,24
HP:0000674,10
HP:0009169,10
HP:0010992,10
HP:0012541,10
HP:0005781,10
HP:0011060,10
HP:0000816,25
HP:0002792,10
HP:0100833,10
HP:0009295,10
HP:0006415,10
HP:0002271,10
HP:0007334,10
HP:0009597,10
HP:0009031,10
HP:0003903,10
HP:0009264,10
HP:0001129,10
HP:0009007,10
HP:0009782,20
HP:0012058,10
HP:0008656,10
HP:0003146,10
HP:0011022,20
HP:0006597,10
HP:0008762,10
HP:0012656,10
HP:0012654,20
HP:0100220,10
HP:0100084,24
HP:0004053,10
HP:0011187,10
HP:0007727,15
HP:0003086,10
HP:0003027,25
HP:0001011,10
HP:0010773,15
HP:0005208,10
HP:0001076,10
HP:0012766,10
HP:0007761,10
HP:0006955,10
HP:0004434,10
HP:0005407,10
HP:0011002,10
HP:0012584,10
HP:0006147,10
HP:0005613,15
HP:0005964,10
HP:0002045,13
HP:0008783,10
HP:0100136,10
HP:0100056,25
HP:0005327,10
HP:0010504,10
HP:0007647,10
HP:0007661,10
HP:0012726,10
HP:0010510,10
HP:0012554,10
HP:0001817,20
HP:0012545,10
HP:0010497,10
HP:0010810,10
HP:0008162,10
HP:0011303,10
HP:0000260,10
HP:0007348,10
HP:0007363,20
HP:0009417,10
HP:0010961,10
HP:0002256,25
HP:0007438,10
HP:0004491,10
HP:0012812,15
HP:0010072,10
HP:0100310,10
HP:0003371,10
HP:3000017,10
HP:0011139,10
HP:0000773,20
HP:0009903,10
HP:0011604,10
HP:0003226,10
HP:0012227,10
HP:0008661,20
HP:0011298,10
HP:0007395,10
HP:0007384,10
HP:0005947,10
HP:0010444,10
HP:0008577,15
HP:0008544,30
HP:0009976,10
HP:0002688,10
HP:0009119,20
HP:0008462,10
HP:0005881,15
HP:0003862,10
HP:0006507,20
HP:0012776,10
HP:0012850,10
HP:0011116,10
HP:0003341,10
HP:0033804,5
HP:0033801,5
HP:0004860,10
HP:3000071,10
HP:0003248,10
HP:0011760,10
HP:0002033,10
HP:0002743,15
HP:0010791,10
HP:0010789,18
HP:0008946,10
HP:0011207,10
HP:0004326,10
HP:0003357,10
HP:0008498,10
HP:0003392,10
HP:0008369,35
HP:0100512,10
HP:0007048,10
HP:0005583,10
HP:0020131,5
HP:0001722,10
HP:0002318,15
HP:0011117,10
HP:0001962,10
HP:0004664,10
HP:0011513,10
HP:0007797,15
HP:0004601,10
HP:0011154,15
HP:0001305,10
HP:0100450,10
HP:0010727,10
HP:0000610,15
HP:0005967,10
HP:0001401,10
HP:0011040,25
HP:0003362,10
HP:3000041,10
HP:0007818,10
HP:0001100,20
HP:0200064,25
HP:0100444,10
HP:0012382,10
HP:0010260,10
HP:0010231,22
HP:0007717,10
HP:0011908,10
HP:0200000,10
HP:0001428,10
HP:0006637,10
HP:0004499,10
HP:0002257,15
HP:0011471,10
HP:3000052,10
HP:0009287,10
HP:0002822,10
HP:0005921,10
HP:0008402,10
HP:0004768,10
HP:0006986,10
HP:0008452,10
HP:0000809,10
HP:0000297,10
HP:0000451,10
HP:0012388,10
HP:0011817,10
HP:0006337,10
HP:0005026,10
HP:0005164,10
HP:0004920,10
HP:0032368,10
HP:0008036,10
HP:0007404,10
HP:0001039,10
HP:0008293,10
HP:0008478,10
HP:0005423,10
HP:0005482,20
HP:0100434,10
HP:0010361,20
HP:0200120,10
HP:0005206,10
HP:0007066,10
HP:0003561,10
HP:0007573,10
HP:0011321,10
HP:0012715,10
HP:0008435,10
HP:0004606,15
HP:0007346,10
HP:0005187,10
HP:0100116,10
HP:0012668,10
HP:0007702,10
HP:0005379,10
HP:0012613,10
HP:0009996,10
HP:0009987,25
HP:0100087,25
HP:0005157,10
HP:0010268,10
HP:0010228,25
HP:0009892,10
HP:0011078,10
HP:0005133,10
HP:0011621,10
HP:0009829,10
HP:0012606,10
HP:0012603,25
HP:0007277,10
HP:0012564,10
HP:0010316,10
HP:0100349,10
HP:0001836,30
HP:0010097,10
HP:0010084,20
HP:0012218,10
HP:0008789,10
HP:0008132,10
HP:0011143,10
HP:0012220,10
HP:0002955,20
HP:0100663,10
HP:0006431,10
HP:0011052,10
HP:0011051,18
HP:0003923,10
HP:0000757,10
HP:0010265,10
HP:0010236,25
HP:0005441,10
HP:0006579,10
HP:0010882,10
HP:0007782,10
HP:0010373,20
HP:0009513,10
HP:0009488,25
HP:0011351,10
HP:0010616,10
HP:0007691,10
HP:0004846,10
HP:0006277,10
HP:0008610,10
HP:0011474,25
HP:0011459,10
HP:0007425,10
HP:0005151,10
HP:0005234,10
HP:0009102,10
HP:0003791,10
HP:0011715,10
HP:0007574,10
HP:0011467,10
HP:0001105,25
HP:0010933,10
HP:0004368,15
HP:0010699,10
HP:0009693,10
HP:0100272,10
HP:0012066,10
HP:0003572,10
HP:0100343,10
HP:0005899,10
HP:0007740,10
HP:0000527,20
HP:0008124,10
HP:0008833,10
HP:0007529,10
HP:0003975,10
HP:0100541,10
HP:0007589,10
HP:0001057,38
HP:0100656,15
HP:0009342,10
HP:0011959,10
HP:0004273,10
HP:0009978,10
HP:0009973,25
HP:0004268,20
HP:0011146,10
HP:0009461,10
HP:0004524,10
HP:0003524,10
HP:0005833,10
HP:0011167,10
HP:0100312,10
HP:0100620,13
HP:0100728,24
HP:0010785,29
HP:0010787,34
HP:0001003,10
HP:0000255,10
HP:0009624,10
HP:0005141,10
HP:0009328,10
HP:0000897,10
HP:0004247,10
HP:0010989,30
HP:0100100,10
HP:0009184,10
HP:0003557,10
HP:0005442,10
HP:0011567,10
HP:0001958,10
HP:0007220,10
HP:0011406,10
HP:0011068,10
HP:0003149,10
HP:0011529,10
HP:0005048,10
HP:0005285,10
HP:0008817,10
HP:0100467,10
HP:0200128,10
HP:0001714,15
HP:0003137,10
HP:0005310,10
HP:0004241,10
HP:0009740,10
HP:0011593,10
HP:0031055,25
HP:0007086,10
HP:0011637,20
HP:0011636,30
HP:0010723,10
