HPO_IDs,Count
HP:0001958,5
HP:0007220,5
HP:0011406,5
HP:0011068,5
HP:0003149,5
HP:0011529,5
HP:0005048,5
HP:0005285,5
HP:0008817,5
HP:0100467,5
HP:0200128,5
HP:0100338,5
HP:0003137,5
HP:0005310,5
HP:0004241,5
HP:0012159,5
HP:0009740,5
HP:0011096,5
HP:0011593,5
HP:0007086,5
HP:0008678,5
HP:0009282,5
HP:0011637,5
HP:0010723,5
HP:0001960,5
HP:0006558,5
HP:0008676,5
HP:0005991,5
HP:0006694,5
HP:0012213,5
HP:0010285,5
HP:0006687,5
HP:0000119,5
HP:0001557,5
HP:0100954,5
HP:0012128,5
HP:0009612,5
HP:0008978,5
HP:0010290,5
HP:0001772,5
HP:0004394,5
HP:0011825,5
HP:0200119,5
HP:0010076,5
HP:0007420,5
HP:0009488,5
HP:0007922,5
HP:0007866,5
HP:0005479,5
HP:0004389,5
HP:0008691,5
HP:0012080,5
HP:0010124,5
HP:0007756,5
HP:0012733,5
HP:0008142,5
HP:0200050,5
HP:0100305,5
HP:0100796,5
HP:0006265,5
HP:0002450,5
HP:0001454,5
HP:0009462,5
HP:0010225,5
HP:0009855,5
HP:0008386,5
HP:0009467,5
HP:0100368,5
HP:0008967,5
HP:0006872,5
HP:0008330,5
HP:0010277,5
HP:0011380,5
HP:0004031,5
HP:0012549,5
HP:0011206,5
HP:0009642,5
HP:0008484,5
HP:0006714,5
HP:0000539,5
HP:0007786,5
HP:0100726,5
HP:0100218,5
HP:0000159,5
HP:0100001,5
HP:0011643,5
HP:0002154,5
HP:0004278,5
HP:0100053,5
HP:0011080,5
HP:0005745,5
HP:0010393,5
HP:0004936,5
HP:0007488,5
HP:0011093,5
HP:0012723,5
HP:0010710,5
HP:0008186,5
HP:0011776,5
HP:0006744,5
HP:0100864,5
HP:0002538,5
HP:0007146,5
HP:0010559,5
HP:0010469,5
HP:0011419,5
HP:0012660,5
HP:0005930,5
HP:0200105,5
HP:0001827,5
HP:0003919,5
HP:0008318,5
HP:0009799,5
HP:0002194,5
HP:0009519,5
HP:3000027,5
HP:0006529,5
HP:0000790,5
HP:0000430,5
HP:0009136,5
HP:0006011,5
HP:0006834,5
HP:0002050,5
HP:0010912,5
HP:0010923,5
HP:0009650,5
HP:0004629,5
HP:0012045,5
HP:0000471,5
HP:0002894,5
HP:0100674,5
HP:0000292,5
HP:0006641,5
HP:0007341,5
HP:0007193,5
HP:0011947,5
HP:0006426,5
HP:0000940,5
HP:0004024,5
HP:0001982,5
HP:0010181,5
HP:0010868,5
HP:0011483,5
HP:0100453,5
HP:0010844,5
HP:0007917,5
HP:0009883,5
HP:0002886,5
HP:0010931,5
HP:0012314,5
HP:0010401,5
HP:0006903,5
HP:0004349,5
HP:0100642,5
HP:0010202,5
HP:0009988,5
HP:0012738,5
HP:0012774,5
HP:0009941,5
HP:0011873,5
HP:0005290,5
HP:0001879,5
HP:0011663,5
HP:0011132,5
HP:0004239,5
HP:0010764,5
HP:0007396,5
HP:0010954,5
HP:0007291,5
HP:0004855,5
HP:0010804,5
HP:0011180,5
HP:0009392,5
HP:0009056,5
HP:0006812,5
HP:0004367,5
HP:0009878,5
HP:0010877,5
HP:0007162,5
HP:0100003,5
HP:0008216,5
HP:0011674,5
HP:0010440,5
HP:0010057,5
HP:0100587,5
HP:0007249,5
HP:0100440,5
HP:0003720,5
HP:0006559,5
HP:0006994,5
HP:0008697,5
HP:3000074,5
HP:0006964,5
HP:0008694,5
HP:0010639,5
HP:0012557,5
HP:0007519,5
HP:0100762,5
HP:0010680,5
HP:0000933,5
HP:0100373,5
HP:0009909,5
HP:0012684,5
HP:0007738,5
HP:0010026,5
HP:0007417,5
HP:0100806,5
HP:0100525,5
HP:3000046,5
HP:0000913,5
HP:0001482,5
HP:0100647,5
HP:0010428,5
HP:0009418,5
HP:0100632,5
HP:0001061,5
HP:0003587,5
HP:0009687,5
HP:0100317,5
HP:0100486,5
HP:0005068,5
HP:0000503,5
HP:0011685,5
HP:0009016,5
HP:0008039,5
HP:0002435,5
HP:0004810,5
HP:0009299,5
HP:0010518,5
HP:0005560,5
HP:0001001,5
HP:0010273,5
HP:0200101,5
HP:0002552,5
HP:0100750,5
HP:0000725,5
HP:0100563,5
HP:0100103,5
HP:0011578,5
HP:0010475,5
HP:0001093,5
HP:0200029,5
HP:0009950,5
HP:0006413,5
HP:0010506,5
HP:0006668,5
HP:0006533,5
HP:0012561,5
HP:0009290,5
HP:0000148,5
HP:0004291,5
HP:0100173,5
HP:0100785,5
HP:0011015,5
HP:0010651,5
HP:0012799,5
HP:0004800,5
HP:3000058,5
HP:0003351,5
HP:0008796,5
HP:0009510,5
HP:0007268,5
HP:0001525,5
HP:0002006,5
HP:0012280,5
HP:0100187,5
HP:0010178,5
HP:0012026,5
HP:0003001,5
HP:0012013,5
HP:0011576,5
HP:0009756,5
HP:0003555,5
HP:0011053,5
HP:0007903,5
HP:0001608,5
HP:0010786,5
HP:0012030,5
HP:0005429,5
HP:0003573,5
HP:0100226,5
HP:0011994,5
HP:0002622,5
HP:0012230,5
HP:0003853,5
HP:0010422,5
HP:0010967,5
HP:0010220,5
HP:0000240,5
HP:0006956,5
HP:0001929,5
HP:0009782,5
HP:0004143,5
HP:0009317,5
HP:0012824,5
HP:0005312,5
HP:0009355,5
HP:0002816,5
HP:0002583,5
HP:0006346,5
HP:0010531,5
HP:0100150,5
HP:0008031,5
HP:0200107,5
HP:0001852,5
HP:0001885,5
HP:0100300,5
HP:0004418,5
HP:0011257,5
HP:0003839,5
HP:0001379,5
HP:0012048,5
HP:0012669,5
HP:0009911,5
HP:0008150,5
HP:0000758,5
HP:0009268,5
HP:0012210,5
HP:0100706,5
HP:0007587,5
HP:0009431,5
HP:0005900,5
HP:0100653,5
HP:0008952,5
HP:0011925,5
HP:0002149,5
HP:0100518,5
HP:0000228,5
HP:0012591,5
HP:0100840,5
HP:0011902,5
HP:0011726,5
HP:0005665,5
HP:0006731,5
HP:0004820,5
HP:0005294,5
HP:0010194,5
HP:0008432,5
HP:0010593,5
HP:0006496,5
HP:0001905,5
HP:0009774,5
HP:0010025,5
HP:0011935,5
HP:0007441,5
HP:0009776,5
HP:0004864,5
HP:0009840,5
HP:0009044,5
HP:0008327,5
HP:0009500,5
HP:0010543,5
HP:0004734,5
HP:0004302,5
HP:0009724,5
HP:0004619,5
HP:0010134,5
HP:0007479,5
HP:0006179,5
HP:0100109,5
HP:0100288,5
HP:0009634,5
HP:0006564,5
HP:0009595,5
HP:0005265,5
HP:0100809,5
HP:0004324,5
HP:0010090,5
HP:0012539,5
HP:0011184,5
HP:0009158,5
HP:0012520,5
HP:0000033,5
HP:0200129,5
HP:0004250,5
HP:0005059,5
HP:0003473,5
HP:0100304,5
HP:0100556,5
HP:0008598,5
HP:0006298,5
HP:0011824,5
HP:0100925,5
HP:0006146,5
HP:0008491,5
HP:0002738,5
HP:0009455,5
HP:0003612,5
HP:0100246,5
HP:0009835,5
HP:0010617,5
HP:0008297,5
HP:0003878,5
HP:0007074,5
HP:0011801,5
HP:0009747,5
HP:0012778,5
HP:0010911,5
HP:0009526,5
HP:0002365,5
HP:0005625,5
HP:0011397,5
HP:0012383,5
HP:0007987,5
HP:0100167,5
HP:3000047,5
HP:0012142,5
HP:0009298,5
HP:0010988,5
HP:0012532,5
HP:0009312,5
HP:0000117,5
HP:0000383,5
HP:0008516,5
HP:0100630,5
HP:0007932,5
HP:0001181,5
HP:0100961,5
HP:0008763,5
HP:0008419,5
HP:0011818,5
HP:0005876,5
HP:0005036,5
HP:0003085,5
HP:0012123,5
HP:0001071,5
HP:0003398,5
HP:0011747,5
HP:0010359,5
HP:0010733,5
HP:0100191,5
HP:0007677,5
HP:0000848,5
HP:0002475,5
HP:0010632,5
HP:0006881,5
HP:0001167,5
HP:0010701,5
HP:0002111,5
HP:0009745,5
HP:0006397,5
HP:0010210,5
HP:0200084,5
HP:0010966,5
HP:0004887,5
HP:0001187,5
HP:0005317,5
HP:0003960,5
HP:0001466,5
HP:0010980,5
HP:0007971,5
HP:0012379,5
HP:0011159,5
HP:0001917,5
HP:0004344,5
HP:0006514,5
HP:0004214,5
HP:0006252,5
HP:0003093,5
HP:0011485,5
HP:0012868,5
HP:0007583,5
HP:0003895,5
HP:0100133,5
HP:0008615,5
HP:0004940,5
HP:0009962,5
HP:0001920,5
HP:0007041,5
HP:0005322,5
HP:0010083,5
HP:0009108,5
HP:0200099,5
HP:0012697,5
HP:0011111,5
HP:0003725,5
HP:0007057,5
HP:0009723,5
HP:0002064,5
HP:0011012,5
HP:0006480,5
HP:0010921,5
HP:0004010,5
HP:0100201,5
HP:0010590,5
HP:0008259,5
HP:0001946,5
HP:0009852,5
HP:0003133,5
HP:0004812,5
HP:0001370,5
HP:0200071,5
HP:0007705,5
HP:0012164,5
HP:0008752,5
HP:0001838,5
HP:0006357,5
HP:0010368,5
HP:0008947,5
HP:0011013,5
HP:0100701,5
HP:0003174,5
HP:0007149,5
HP:0100910,5
HP:0006774,5
HP:0004676,5
HP:0005108,5
HP:0100657,5
HP:0006689,5
HP:0000892,5
HP:0001442,5
HP:0011878,5
HP:0005050,5
HP:0005925,5
HP:0000071,5
HP:0004286,5
HP:0100798,5
HP:0003842,5
HP:0000723,5
HP:0009187,5
HP:0011469,5
HP:0006262,5
HP:0009210,5
HP:0011069,5
HP:0007023,5
HP:0007609,5
HP:0001100,5
HP:0005003,5
HP:0012255,5
HP:0000130,5
HP:0100408,5
HP:0009179,5
HP:0002891,5
HP:0007692,5
HP:0100820,5
HP:0011742,5
HP:0010375,5
HP:0001233,5
HP:0007475,5
HP:0011123,5
HP:0006692,5
HP:0001678,5
HP:0006494,5
HP:0006615,5
HP:0009912,5
HP:0004036,5
HP:0010366,5
HP:0004426,5
HP:0010603,5
HP:0007166,5
HP:0007993,5
HP:0200026,5
HP:0011353,5
HP:0007362,5
HP:0007992,5
HP:0000875,5
HP:0010818,5
HP:0011722,5
HP:0012661,5
HP:0009051,5
HP:0012234,5
HP:0010876,5
HP:0012401,5
HP:0100547,5
HP:0004625,5
HP:0011514,5
HP:0010485,5
HP:0010781,5
HP:0007314,5
HP:0007606,5
HP:0002509,5
HP:0001074,5
HP:0005750,5
HP:0009815,5
HP:0009221,5
HP:0004450,5
HP:0100717,5
HP:0000737,5
HP:0004630,5
HP:0009928,5
HP:0008821,5
HP:0010238,5
HP:0005303,5
HP:0005347,5
HP:0004997,5
HP:0100665,5
HP:0011768,5
HP:0007376,5
HP:0004848,5
HP:0003224,5
HP:0003942,5
HP:0003168,5
HP:0002131,5
HP:0010548,5
HP:0100384,5
HP:0010451,5
HP:0009412,5
HP:0005404,5
HP:0100381,5
HP:0011928,5
HP:0003966,5
HP:0010488,5
HP:0010622,5
HP:0008020,5
HP:0000198,5
HP:0009937,5
HP:0100113,5
HP:0001180,5
HP:0011357,5
HP:0008335,5
HP:0003958,5
HP:0001408,5
HP:0100030,5
HP:0100601,5
HP:0010461,5
HP:0010149,5
HP:0006690,5
HP:0011509,5
HP:0005831,5
HP:0000764,5
HP:0005776,5
HP:0008372,5
HP:0000782,5
HP:0008838,5
HP:0012170,5
HP:0100765,5
HP:0004347,5
HP:0001713,5
HP:0003254,5
HP:0007123,5
HP:0012287,5
HP:0010704,5
HP:0009245,5
HP:0009609,5
HP:0001457,5
HP:0006980,5
HP:0002457,5
HP:0006813,5
HP:0008316,5
HP:0001435,5
HP:0100829,5
HP:0006782,5
HP:0005549,5
HP:0012544,5
HP:0100045,5
HP:0010459,5
HP:0005182,5
HP:0004621,5
HP:0011662,5
HP:0006673,5
HP:0012131,5
HP:0100097,5
HP:0007058,5
HP:0010784,5
HP:0005130,5
HP:0006449,5
HP:0007081,5
HP:0008529,5
HP:0006476,5
HP:0004461,5
HP:0009237,5
HP:0001785,5
HP:0012073,5
HP:0003231,5
HP:0011152,5
HP:0009003,5
HP:0005066,5
HP:0004471,5
HP:0006489,5
HP:0008818,5
HP:0004043,5
HP:0011786,5
HP:0011592,5
HP:0010249,5
HP:0002197,5
HP:0009430,5
HP:0003855,5
HP:0009611,5
HP:0100358,5
HP:0007064,5
HP:0007215,5
HP:0009652,5
HP:0006735,5
HP:0004689,5
HP:0011102,5
HP:0007308,5
HP:0001670,5
HP:0008504,5
HP:0006019,5
HP:0100153,5
HP:0009166,5
HP:0005411,5
HP:0009266,5
HP:0000349,5
HP:0001430,5
HP:0009502,5
HP:0009128,5
HP:0100050,5
HP:0000282,5
HP:0001144,5
HP:0001627,5
HP:0100462,5
HP:0001042,5
HP:0003246,5
HP:0002641,5
HP:0011934,5
HP:0100410,5
HP:0004019,5
HP:0004281,5
HP:0001912,5
HP:0001136,5
HP:0011046,5
HP:0005181,5
HP:0005217,5
HP:0009711,5
HP:0006206,5
HP:0100262,5
HP:0001545,5
HP:0006110,5
HP:0012113,5
HP:0007206,5
HP:0011622,5
HP:0005214,5
HP:0002971,5
HP:0012028,5
HP:0001660,5
HP:0008984,5
HP:0008476,5
HP:0001648,5
HP:0100624,5
HP:0008073,5
HP:0010825,5
HP:0011235,5
HP:0009244,5
HP:0009172,5
HP:0004690,5
HP:0010201,5
HP:0100766,5
HP:0011634,5
HP:0001080,5
HP:0001425,5
HP:0011225,5
HP:0011982,5
HP:0008189,5
HP:0100437,5
HP:0012488,5
HP:0010179,5
HP:0007867,5
HP:0010125,5
HP:0005233,5
HP:0000394,5
HP:0004552,5
HP:0012717,5
HP:0009504,5
HP:0011516,5
HP:0011844,5
HP:0000707,5
HP:0001848,5
HP:0001804,5
HP:0011367,5
HP:0003610,5
HP:0010578,5
HP:0012182,5
HP:0008559,5
HP:0001014,5
HP:0100377,5
HP:0100016,5
HP:0005541,5
HP:0010993,5
HP:0009598,5
HP:0007603,5
HP:0010508,5
HP:0011816,5
HP:0008588,5
HP:0011292,5
HP:0011181,5
HP:0008890,5
HP:0005314,5
HP:0009188,5
HP:0003105,5
HP:0100500,5
HP:0011347,5
HP:0000481,5
HP:0005828,5
HP:0000081,5
HP:0005932,5
HP:0007687,5
HP:0006234,5
HP:0011799,5
HP:0010262,5
HP:0004407,5
HP:0004021,5
HP:0002341,5
HP:0002909,5
HP:0004826,5
HP:0200016,5
HP:0012556,5
HP:0002579,5
HP:0005576,5
HP:0003999,5
HP:0012446,5
HP:0100723,5
HP:0006333,5
HP:0002103,5
HP:0001025,5
HP:0006555,5
HP:0004914,5
HP:0006684,5
HP:0008472,5
HP:0003063,5
HP:0010454,5
HP:0009484,5
HP:0001680,5
HP:0001355,5
HP:0012313,5
HP:0010730,5
HP:0002275,5
HP:0000220,5
HP:0008740,5
HP:0200146,5
HP:0012791,5
HP:0012226,5
HP:0000376,5
HP:0100748,5
HP:0005299,5
HP:0007200,5
HP:0011036,5
HP:0011479,5
HP:0100643,5
HP:0011371,5
HP:0007695,5
HP:0004474,5
HP:0006756,5
HP:0005571,5
HP:0006112,5
HP:0004925,5
HP:0011835,5
HP:0011442,5
HP:0011907,5
HP:0004891,5
HP:0000464,5
HP:0007634,5
HP:0011199,5
HP:0100289,5
HP:0011863,5
HP:0010691,5
HP:0012424,5
HP:0006189,5
HP:0006226,5
HP:0008108,5
HP:0007815,5
HP:0001226,5
HP:0012523,5
HP:0008664,5
HP:0010479,5
HP:0010669,5
HP:0012550,5
HP:0100629,5
HP:0008017,5
HP:0003042,5
HP:0012604,5
HP:0010898,5
HP:0003696,5
HP:0008078,5
HP:0000777,5
HP:0004323,5
HP:0000854,5
HP:0003502,5
HP:0001894,5
HP:0007549,5
HP:0003933,5
HP:0005103,5
HP:0011741,5
HP:0100431,5
HP:0012602,5
HP:0008744,5
HP:0011881,5
HP:0001231,5
HP:0008434,5
HP:0009602,5
HP:0007850,5
HP:0011473,5
HP:0011990,5
HP:0003162,5
HP:0011872,5
HP:0012586,5
HP:0004417,5
HP:0010852,5
HP:0009704,5
HP:0012743,5
HP:0010936,5
HP:0002733,5
HP:0009489,5
HP:0005200,5
HP:0100224,5
HP:0009301,5
HP:0010776,5
HP:0009696,5
HP:0009528,5
HP:0100020,5
HP:0002493,5
HP:0008204,5
HP:0100439,5
HP:0010562,5
HP:0100768,5
HP:0100080,5
HP:0000073,5
HP:0100233,5
HP:0001854,5
HP:0011524,5
HP:0008830,5
HP:0004042,5
HP:0010977,5
HP:0100180,5
HP:0011713,5
HP:0004283,5
HP:0004168,5
HP:0008048,5
HP:0100427,5
HP:0002793,5
HP:0001757,5
HP:0100419,5
HP:0006655,5
HP:0100134,5
HP:0003940,5
HP:0002737,5
HP:0002667,5
HP:0011233,5
HP:0000831,5
HP:0008733,5
HP:0012621,5
HP:0012144,5
HP:0000460,5
HP:0010522,5
HP:0011038,5
HP:0100168,5
HP:0004915,5
HP:0012498,5
HP:0100082,5
HP:0010305,5
HP:0100504,5
HP:0001134,5
HP:0008165,5
HP:0003340,5
HP:0006228,5
HP:0005456,5
HP:0004610,5
HP:0100322,5
HP:0010086,5
HP:0011327,5
HP:0001407,5
HP:0007159,5
HP:0012770,5
HP:0100271,5
HP:0002697,5
HP:0011349,5
HP:0001726,5
HP:0005462,5
HP:0011204,5
HP:0100746,5
HP:0003034,5
HP:0005177,5
HP:0001966,5
HP:0004724,5
HP:0011222,5
HP:0007541,5
HP:0001790,5
HP:0012102,5
HP:0011972,5
HP:0001669,5
HP:0001445,5
HP:0000269,5
HP:0002190,5
HP:0010802,5
HP:0009064,5
HP:0100862,5
HP:0010426,5
HP:0009213,5
HP:0009626,5
HP:0011005,5
HP:0003874,5
HP:0009919,5
HP:0100909,5
HP:0010908,5
HP:0001776,5
HP:0008754,5
HP:0012593,5
HP:0009554,5
HP:0000290,5
HP:0011638,5
HP:0100083,5
HP:0012826,5
HP:0003076,5
HP:0010658,5
HP:0011535,5
HP:0009853,5
HP:0012513,5
HP:0007915,5
HP:0010168,5
HP:0100468,5
HP:0002140,5
HP:0008361,5
HP:0100881,5
HP:0001902,5
HP:0006645,5
HP:0001996,5
HP:0010660,5
HP:0003319,5
HP:0011362,5
HP:0010253,5
HP:0003309,5
HP:0200053,5
HP:0004379,5
HP:0012181,5
HP:0011660,5
HP:0010614,5
HP:0004886,5
HP:0200147,5
HP:0002648,5
HP:0011288,5
HP:0200018,5
HP:0011197,5
HP:0009469,5
HP:0012295,5
HP:0100611,5
HP:0007187,5
HP:0011035,5
HP:0009463,5
HP:0006702,5
HP:0006280,5
HP:0007403,5
HP:0012536,5
HP:0010595,5
HP:0000002,5
HP:0003884,5
HP:0011455,5
HP:0002640,5
HP:0006706,5
HP:0010492,5
HP:0002207,5
HP:0008449,5
HP:0100275,5
HP:0003075,5
HP:0003214,5
HP:3000021,5
HP:0003234,5
HP:0003469,5
HP:0011077,5
HP:0010712,5
HP:0010962,5
HP:0011369,5
HP:0007886,5
HP:0004468,5
HP:0004453,5
HP:0010625,5
HP:0005009,5
HP:0010547,5
HP:0007021,5
HP:0006207,5
HP:0012355,5
HP:0011749,5
HP:0003434,5
HP:0000851,5
HP:0000969,5
HP:0010358,5
HP:0008843,5
HP:0009717,5
HP:0006770,5
HP:0006603,5
HP:0008439,5
HP:0010027,5
HP:0009402,5
HP:0005185,5
HP:0012118,5
HP:0002289,5
HP:0005621,5
HP:0011613,5
HP:0000112,5
HP:0012329,5
HP:0011387,5
HP:0011234,5
HP:0003205,5
HP:0011687,5
HP:0009722,5
HP:0011775,5
HP:0007299,5
HP:0002546,5
HP:0011744,5
HP:0009683,5
HP:0011995,5
HP:0011021,5
HP:0009049,5
HP:0007659,5
HP:0008826,5
HP:0003029,5
HP:0100903,5
HP:0004307,5
HP:0010453,5
HP:0002039,5
HP:0009773,5
HP:0100745,5
HP:0003860,5
HP:0009278,5
HP:0009182,5
HP:0012559,5
HP:0012533,5
HP:0006424,5
HP:0008423,5
HP:0003758,5
HP:0012008,5
HP:0005532,5
HP:0009680,5
HP:0007412,5
HP:0100532,5
HP:0005472,5
HP:0003059,5
HP:0001222,5
HP:0006055,5
HP:0010751,5
HP:0009250,5
HP:0009938,5
HP:3000076,5
HP:0007902,5
HP:0002728,5
HP:0003953,5
HP:0007774,5
HP:0005954,5
HP:0010834,5
HP:0006983,5
HP:0100228,5
HP:0002343,5
HP:0100232,5
HP:0003278,5
HP:0012374,5
HP:0100031,5
HP:0009485,5
HP:0008800,5
HP:0008163,5
HP:0011721,5
HP:0011875,5
HP:0004510,5
HP:0012474,5
HP:0010831,5
HP:0001563,5
HP:0011228,5
HP:0003910,5
HP:0009132,5
HP:0010113,5
HP:0010367,5
HP:0010272,5
HP:0010951,5
HP:0010545,5
HP:0002014,5
HP:0011125,5
HP:0004432,5
HP:0100506,5
HP:0100399,5
HP:0009483,5
HP:0012572,5
HP:0003712,5
HP:0009233,5
HP:0009129,5
HP:0100675,5
HP:0010315,5
HP:0011533,5
HP:0008695,5
HP:0010330,5
HP:0004044,5
HP:0012288,5
HP:0008285,5
HP:0004916,5
HP:0003764,5
HP:0002617,5
HP:0003148,5
HP:0005556,5
HP:0001386,5
HP:0005626,5
HP:0012783,5
HP:0100880,5
HP:0100221,5
HP:0012006,5
HP:0009736,5
HP:0011503,5
HP:0011090,5
HP:0007232,5
HP:0009834,5
HP:0008323,5
HP:0000492,5
HP:0009557,5
HP:0002832,5
HP:0004298,5
HP:0011682,5
HP:0007654,5
HP:0002921,5
HP:0003292,5
HP:0010715,5
HP:0002105,5
HP:0004608,5
HP:0009321,5
HP:0010392,5
HP:0010153,5
HP:0002031,5
HP:0010328,5
HP:0002530,5
HP:0012719,5
HP:0010960,5
HP:0002204,5
HP:3000001,5
HP:0004458,5
HP:0005197,5
HP:0100959,5
HP:0009383,5
HP:0009509,5
HP:0100530,5
HP:0005176,5
HP:0010643,5
HP:0001988,5
HP:0001803,5
HP:0011610,5
HP:0011325,5
HP:0100146,5
HP:0011029,5
HP:0001862,5
HP:0003863,5
HP:0007829,5
HP:0000003,5
HP:0010374,5
HP:0010769,5
HP:0010517,5
HP:0200020,5
HP:0100813,5
HP:0010943,5
HP:0003834,5
HP:0006585,5
HP:0007881,5
HP:0011135,5
HP:0004373,5
HP:0010412,5
HP:0003733,5
HP:0006818,5
HP:0009353,5
HP:0009710,5
HP:0006291,5
HP:0009525,5
HP:0006789,5
HP:0009416,5
HP:0006483,5
HP:0006407,5
HP:0010539,5
HP:0007126,5
HP:0005295,5
HP:0002912,5
HP:0010950,5
HP:0007421,5
HP:0004357,5
HP:0006042,5
HP:0001409,5
HP:0011441,5
HP:0002762,5
HP:0007754,5
HP:0007868,5
HP:0012190,5
HP:0011810,5
HP:0002544,5
HP:0000885,5
HP:0100005,5
HP:0012732,5
HP:0012111,5
HP:0010433,5
HP:0010697,5
HP:0003106,5
HP:0005096,5
HP:0003233,5
HP:0003258,5
HP:0005384,5
HP:0002872,5
HP:0009343,5
HP:0004090,5
HP:0001212,5
HP:0011304,5
HP:0009824,5
HP:0001342,5
HP:0012088,5
HP:0011657,5
HP:0006136,5
HP:0010140,5
HP:0004535,5
HP:0010809,5
HP:0004786,5
HP:0008043,5
HP:0005598,5
HP:0009523,5
HP:0002286,5
HP:0012079,5
HP:0011869,5
HP:0100029,5
HP:0009900,5
HP:0012411,5
HP:0100783,5
HP:0012004,5
HP:0003164,5
HP:0004385,5
HP:0006808,5
HP:0011847,5
HP:3000037,5
HP:0004251,5
HP:0005146,5
HP:0011876,5
HP:0100693,5
HP:0100128,5
HP:0007471,5
HP:0012537,5
HP:3000072,5
HP:0010396,5
HP:0007381,5
HP:0011664,5
HP:0100079,5
HP:0100417,5
HP:0100708,5
HP:0012369,5
HP:0000168,5
HP:0003812,5
HP:0006362,5
HP:0009107,5
HP:0012188,5
HP:0012281,5
HP:0100089,5
HP:0010310,5
HP:0010434,5
HP:0001487,5
HP:0008346,5
HP:0003238,5
HP:0010078,5
HP:0004817,5
HP:0012064,5
HP:0002821,5
HP:0012441,5
HP:0009563,5
HP:0003756,5
HP:0100265,5
HP:0011476,5
HP:0011470,5
HP:0002189,5
HP:0009936,5
HP:0002959,5
HP:0011606,5
HP:0005707,5
HP:0012239,5
HP:0100690,5
HP:0008544,5
HP:0200017,5
HP:0001421,5
HP:0006693,5
HP:0011974,5
HP:0006432,5
HP:0007559,5
HP:0009305,5
HP:0010597,5
HP:0008771,5
HP:0100418,5
HP:0007872,5
HP:0010460,5
HP:0002615,5
HP:0010048,5
HP:0011625,5
HP:0011933,5
HP:0007083,5
HP:0000058,5
HP:0012146,5
HP:0100166,5
HP:0100355,5
HP:0004248,5
HP:0007944,5
HP:0009438,5
HP:0100560,5
HP:0100302,5
HP:0009732,5
HP:0007731,5
HP:0001436,5
HP:0011894,5
HP:0007379,5
HP:0012893,5
HP:0010299,5
HP:0010195,5
HP:0004852,5
HP:0009589,5
HP:0004673,5
HP:0005249,5
HP:0002340,5
HP:0001225,5
HP:0006491,5
HP:0100351,5
HP:0012829,5
HP:0000095,5
HP:0006904,5
HP:0011756,5
HP:0009555,5
HP:0012044,5
HP:0012881,5
HP:0011667,5
HP:0010968,5
HP:0006461,5
HP:0010749,5
HP:0009808,5
HP:0008798,5
HP:0011619,5
HP:0010756,5
HP:0012830,5
HP:0009889,5
HP:0010200,5
HP:0001043,5
HP:0009255,5
HP:0012311,5
HP:0011172,5
HP:0009636,5
HP:0011718,5
HP:0011695,5
HP:0200106,5
HP:0009190,5
HP:0100160,5
HP:0005715,5
HP:0002444,5
HP:0004993,5
HP:0004231,5
HP:0004464,5
HP:0008356,5
HP:0100544,5
HP:0002868,5
HP:0004974,5
HP:0004568,5
HP:0006000,5
HP:0010058,5
HP:0000620,5
HP:0000078,5
HP:0006705,5
HP:0012626,5
HP:0000633,5
HP:0003276,5
HP:0100842,5
HP:0012180,5
HP:0001850,5
HP:0001730,5
HP:0012305,5
HP:0012087,5
HP:3000013,5
HP:3000049,5
HP:0012049,5
HP:0012521,5
HP:0001520,5
HP:0006926,5
HP:0003762,5
HP:0009987,5
HP:0004026,5
HP:0004590,5
HP:0004960,5
HP:0100208,5
HP:0010843,5
HP:0009517,5
HP:0010167,5
HP:0002492,5
HP:0008670,5
HP:0008060,5
HP:0003922,5
HP:0100487,5
HP:0011620,5
HP:0010429,5
HP:0008845,5
HP:0100659,5
HP:0012782,5
HP:0007100,5
HP:0010416,5
HP:0007646,5
HP:0006247,5
HP:0011137,5
HP:0004029,5
HP:0100856,5
HP:0006459,5
HP:0003204,5
HP:0012699,5
HP:0010185,5
HP:0011670,5
HP:0100267,5
HP:0009673,5
HP:0200032,5
HP:0006160,5
HP:0004575,5
HP:0001795,5
HP:0100546,5
HP:0100509,5
HP:0010987,5
HP:0005305,5
HP:0010893,5
HP:0010146,5
HP:0002575,5
HP:0009100,5
HP:0006958,5
HP:0008883,5
HP:0004799,5
HP:0012186,5
HP:0006989,5
HP:0005769,5
HP:0000864,5
HP:0005617,5
HP:0005623,5
HP:0000291,5
HP:0003239,5
HP:0007229,5
HP:0100400,5
HP:0005600,5
HP:0005486,5
HP:0010222,5
HP:0010228,5
HP:0009382,5
HP:0005430,5
HP:0006492,5
HP:0011724,5
HP:0000929,5
HP:0012307,5
HP:0100865,5
HP:0004592,5
HP:0011129,5
HP:0000616,5
HP:0003250,5
HP:0000172,5
HP:0003750,5
HP:0003208,5
HP:0010387,5
HP:0010695,5
HP:0006685,5
HP:0011690,5
HP:0002779,5
HP:0004968,5
HP:0012825,5
HP:0005013,5
HP:0005820,5
HP:0000682,5
HP:0011954,5
HP:0011971,5
HP:0007179,5
HP:0000127,5
HP:0009440,5
HP:0005586,5
HP:0012015,5
HP:0002396,5
HP:0003112,5
HP:0012454,5
HP:0002871,5
HP:0005238,5
HP:0010364,5
HP:0004284,5
HP:0011868,5
HP:0011100,5
HP:0011223,5
HP:0009230,5
