phenotype1,phenotype2,phenotype3
809,841,846
809,842,235
809,843,359
809,846,301
809,847,309
809,848,315
809,849,370
809,852,377
811,NULL,458
811,6,465
811,7,473
811,10,490
811,14,505
811,20,759
811,44,763
811,69,777
811,75,819
811,77,821
811,80,828
811,127,835
811,132,841
811,134,845
811,143,622
811,144,776
811,202,NULL
811,223,14
811,224,127
811,225,132
811,235,223
811,240,290
811,264,589
811,290,592
811,291,593
811,301,612
811,306,630
811,309,632
811,315,708
811,316,812
811,356,840
811,359,551
811,360,606
811,364,823
811,365,7
811,366,235
811,370,291
811,372,315
811,377,508
811,407,520
811,421,525
811,458,633
811,464,75
811,465,224
811,468,264
811,470,421
811,472,501
811,473,540
811,475,847
811,476,10
811,480,301
811,481,407
811,490,545
811,491,553
811,496,554
811,498,567
811,499,568
811,501,831
811,504,834
811,505,846
811,508,649
811,512,771
811,517,496
811,520,512
811,525,616
811,528,662
811,534,682
811,540,815
811,545,839
811,549,849
811,551,80
811,553,143
811,554,225
811,559,306
811,567,464
811,568,836
811,570,370
811,573,517
811,589,667
811,591,703
811,592,837
811,593,843
811,601,472
811,606,528
811,610,534
811,612,573
811,616,824
811,622,842
811,630,77
811,632,316
811,633,470
811,649,591
811,662,610
811,667,134
811,682,309
811,703,356
811,708,359
811,759,366
811,763,570
811,771,852
811,776,44
811,777,69
811,812,144
811,815,360
811,816,491
811,819,240
811,820,480
811,821,499
811,823,559
811,824,364
811,828,365
811,831,816
811,834,820
811,835,202
811,836,481
811,837,6
811,839,20
811,840,77
811,841,127
811,842,134
811,843,475
811,845,848
811,846,372
811,847,377
811,848,465
811,849,470
811,852,549
812,NULL,616
812,2,657
812,6,764
812,14,69
812,20,134
812,26,421
812,44,662
812,69,778
812,75,811
812,77,823
812,79,NULL
812,80,2
812,98,80
812,127,224
812,134,306
812,135,458
812,144,464
812,202,498
812,224,559
812,225,568
812,235,570
812,240,601
812,291,617
812,306,622
812,309,633
812,315,743
812,316,820
812,356,845
812,364,26
812,366,291
812,370,315
812,372,364
812,377,505
812,421,828
812,458,632
812,464,77
812,465,135
812,470,480
812,472,525
812,473,610
812,475,849
812,480,370
812,481,520
812,490,553
812,496,846
812,498,75
812,499,372
812,501,490
812,504,667
812,505,829
812,508,592
812,512,708
812,520,777
812,525,824
812,540,852
812,545,14
812,549,20
812,551,202
812,553,225
812,554,465
812,559,470
812,567,472
812,568,512
812,570,127
812,591,682
812,592,235
812,601,567
812,606,501
812,610,545
812,612,554
812,616,831
812,617,144
812,622,240
812,630,473
812,632,496
812,633,508
812,657,545
812,662,591
812,667,795
812,682,840
812,703,44
812,708,309
812,743,366
812,759,612
812,763,630
812,764,703
812,771,790
812,777,837
812,778,848
812,790,540
812,795,759
812,811,834
812,820,98
812,823,475
812,824,481
812,828,499
812,829,549
812,831,356
812,834,771
812,836,841
812,837,842
812,840,6
812,841,836
812,842,316
812,843,356
812,845,370
812,846,377
812,848,470
812,849,472
812,852,473
815,NULL,476
815,2,480
815,6,481
815,7,525
815,10,539
815,14,542
815,20,617
815,26,759
815,44,771
815,69,790
815,75,809
815,77,811
815,98,820
815,127,821
815,132,NULL
815,134,2
815,144,132
815,153,290
815,202,356
815,223,360
815,224,364
815,225,365
815,234,465
815,240,475
815,264,612
815,290,616
815,291,630
815,306,633
815,309,649
815,316,657
815,356,848
815,359,778
815,360,10
815,364,69
815,365,202
815,366,223
815,372,407
815,377,534
815,407,545
815,421,839
815,464,127
815,465,377
815,470,490
815,472,559
815,473,662
815,475,823
815,476,828
815,480,306
815,481,505
815,490,554
815,491,567
815,501,764
815,504,224
815,505,240
815,508,667
815,520,708
815,525,831
815,534,837
815,539,26
815,540,264
815,542,606
815,545,795
815,553,98
815,554,153
815,559,473
815,567,501
815,606,682
815,610,703
815,612,743
815,616,776
815,617,852
815,622,14
815,630,464
815,632,491
815,633,7
815,649,632
815,657,134
815,662,144
815,667,472
815,682,540
815,703,829
815,708,836
815,743,845
815,759,75
815,764,234
815,771,470
815,776,840
815,778,309
815,790,508
815,795,6
815,809,520
815,811,316
815,820,834
815,821,44
815,823,225
815,828,291
815,829,846
815,831,20
815,834,372
815,836,610
815,837,622
815,839,649
815,840,366
815,843,473
815,845,490
815,846,77
815,848,127
815,852,134
816,2,234
816,6,470
816,7,480
816,10,491
816,14,534
816,20,763
816,44,776
816,75,821
816,77,846
816,78,20
816,80,98
816,98,132
816,127,225
816,132,235
816,134,315
816,135,553
816,144,809
816,153,829
816,202,2
816,223,80
816,224,134
816,225,223
816,234,472
816,235,473
816,240,499
816,264,539
816,271,836
816,290,498
816,291,504
816,301,616
816,306,649
816,309,662
816,315,828
816,316,831
816,356,835
816,360,291
816,364,366
816,365,377
816,366,490
816,370,501
816,372,505
816,377,525
816,421,588
816,464,135
816,465,271
816,468,306
816,470,481
816,472,567
816,473,573
816,480,743
816,481,759
816,490,777
816,491,845
816,498,847
816,499,852
816,501,6
816,504,240
816,505,360
816,508,612
816,512,834
816,525,841
816,528,849
816,534,14
816,539,316
816,540,508
816,542,568
816,545,591
816,549,682
816,551,75
816,553,78
816,554,127
816,559,528
816,567,540
816,568,542
816,573,551
816,588,597
816,589,657
816,591,764
816,597,144
816,601,617
816,606,667
816,610,811
816,612,290
816,616,356
816,617,364
816,622,823
816,630,824
816,632,837
816,649,848
816,657,202
816,662,365
816,667,545
816,682,549
816,703,554
816,743,589
816,759,77
816,763,464
816,764,601
816,776,703
816,777,10
816,809,224
816,811,468
816,821,610
816,823,843
816,824,840
816,828,44
816,829,301
816,831,370
816,834,372
816,835,606
816,836,622
816,837,7
816,840,134
816,841,309
816,843,630
816,845,465
816,846,470
816,847,559
816,848,632
816,849,682
816,852,153
819,2,407
819,6,475
819,7,476
819,10,501
819,14,520
819,20,846
819,26,465
819,75,468
819,77,480
819,78,481
819,79,657
819,98,834
819,127,836
819,132,10
819,134,14
819,135,202
819,143,588
819,144,837
819,202,77
819,224,144
819,225,235
819,234,470
819,235,472
819,240,504
819,264,593
819,271,839
819,290,483
819,306,554
819,309,708
819,315,763
819,356,98
819,360,490
819,364,496
819,365,568
819,366,610
819,370,612
819,377,622
819,407,662
819,421,840
819,458,649
819,464,134
819,465,290
819,468,360
819,470,491
819,472,573
819,473,667
819,475,6
819,476,20
819,480,365
819,481,534
819,483,549
819,490,606
819,491,759
819,496,79
819,498,143
819,499,377
819,501,498
819,504,525
819,505,545
819,508,630
819,512,743
819,520,366
819,525,464
819,528,553
819,534,597
819,539,601
819,540,777
819,542,790
819,545,847
819,549,26
819,551,78
819,553,132
819,554,224
819,559,458
819,567,505
819,568,539
819,573,567
819,588,632
819,589,703
819,592,127
819,593,499
819,597,551
819,601,592
819,606,776
819,610,843
819,612,135
819,622,306
819,630,508
819,632,512
819,633,528
819,649,542
819,657,553
819,662,559
819,667,589
819,703,2
819,708,7
819,743,540
819,759,835
819,763,841
819,776,234
819,777,421
819,790,225
819,811,473
819,834,633
819,835,662
819,836,811
819,837,315
819,839,240
819,840,356
819,841,364
819,842,370
819,843,499
819,846,545
819,847,271
820,2,372
820,6,490
820,7,499
820,10,504
820,20,509
820,26,512
820,44,743
820,69,795
820,77,812
820,78,824
820,80,834
820,98,837
820,127,839
820,132,69
820,134,98
820,144,225
820,225,264
820,234,491
820,235,542
820,240,553
820,264,616
820,290,649
820,291,829
820,301,835
820,306,843
820,309,2
820,316,6
820,356,10
820,360,465
820,365,470
820,366,475
820,370,476
820,372,528
820,377,573
820,464,80
820,465,301
820,468,370
820,470,483
820,472,568
820,473,612
820,475,845
820,476,78
820,480,472
820,481,540
820,483,597
820,490,633
820,491,662
820,498,811
820,499,841
820,501,132
820,504,235
820,505,468
820,508,703
820,509,480
820,512,508
820,525,551
820,528,591
820,534,771
820,539,823
820,540,505
820,542,622
820,549,840
820,551,846
820,553,847
820,554,290
820,568,309
820,573,356
820,588,473
820,589,539
820,591,708
820,592,26
820,593,464
820,597,481
820,601,630
820,606,828
820,610,848
820,612,377
820,616,815
820,622,826
820,630,849
820,632,498
820,633,501
820,649,588
820,662,790
820,667,831
820,682,20
820,703,77
820,708,234
820,743,534
820,759,593
820,771,240
820,776,525
820,778,549
820,790,601
820,795,682
820,809,759
820,811,7
820,812,44
820,815,127
820,823,132
820,824,776
820,826,842
820,828,127
820,829,144
820,831,667
820,834,306
820,835,316
820,837,365
820,839,778
820,840,809
820,841,134
820,842,366
820,843,554
820,845,592
820,846,606
820,847,610
820,848,291
820,849,309
820,852,632
821,NULL,703
821,2,775
821,6,778
821,7,790
821,10,811
821,14,815
821,44,816
821,69,831
821,75,834
821,77,848
821,78,528
821,80,589
821,98,601
821,127,649
821,132,75
821,134,316
821,135,554
821,144,795
821,202,78
821,223,127
821,224,264
821,225,291
821,234,496
821,235,551
821,240,559
821,264,622
821,271,837
821,290,69
821,291,224
821,301,539
821,306,573
821,309,763
821,315,829
821,316,840
821,356,134
821,359,612
821,364,657
821,365,667
821,366,776
821,370,202
821,372,499
821,377,616
821,464,NULL
821,465,6
821,470,476
821,475,509
821,476,567
821,480,826
821,481,846
821,483,849
821,490,852
821,491,135
821,496,223
821,498,225
821,499,481
821,501,483
821,504,490
821,505,512
821,508,662
821,509,504
821,512,777
821,520,836
821,525,843
821,528,80
821,534,240
821,539,315
821,540,475
821,542,682
821,545,828
821,551,234
821,553,377
821,554,505
821,559,553
821,567,632
821,568,845
821,573,271
821,589,301
821,591,10
821,593,508
821,597,534
821,601,743
821,606,764
821,610,44
821,612,364
821,616,365
821,622,480
821,630,491
821,632,824
821,649,842
821,657,470
821,662,568
821,667,77
821,682,290
821,703,306
821,708,464
821,743,545
821,763,809
821,764,98
821,771,525
821,775,372
821,776,593
821,777,591
821,778,597
821,790,14
821,795,359
821,809,542
821,811,606
821,815,309
821,816,356
821,824,498
821,826,366
821,828,708
821,829,841
821,831,847
821,834,848
821,836,235
821,837,144
821,840,224
821,841,370
821,842,465
821,843,540
821,845,610
821,846,7
821,847,98
821,848,520
821,849,2
821,852,630
823,NULL,708
823,2,778
823,6,795
823,7,809
823,10,836
823,20,848
823,26,473
823,44,483
823,69,498
823,75,509
823,77,520
823,78,553
823,80,592
823,98,606
823,127,667
823,132,759
823,135,826
823,144,829
823,153,847
823,202,80
823,223,235
823,224,306
823,225,309
823,234,525
823,235,549
823,240,567
823,264,632
823,291,763
823,301,771
823,306,777
823,309,816
823,315,835
823,316,839
823,356,223
823,359,815
823,364,75
823,365,132
823,366,153
823,370,301
823,372,512
823,421,601
823,464,144
823,465,315
823,468,359
823,470,499
823,472,588
823,473,764
823,475,7
823,480,470
823,483,834
823,490,842
823,498,98
823,499,490
823,501,528
823,505,597
823,508,657
823,509,225
823,512,365
823,520,505
823,525,554
823,528,559
823,534,2
823,539,240
823,542,616
823,549,841
823,553,26
823,554,370
823,559,593
823,567,811
823,568,831
823,573,534
823,588,539
823,589,568
823,591,649
823,592,364
823,593,542
823,597,612
823,601,633
823,606,812
823,610,845
823,612,846
823,616,20
823,622,743
823,630,820
823,632,843
823,633,234
823,649,790
823,657,849
823,662,44
823,667,475
823,682,573
823,703,589
823,708,6
823,743,78
823,759,372
823,763,682
823,764,127
823,771,468
823,775,501
823,776,837
823,777,776
823,778,622
823,790,135
823,795,464
823,809,472
823,811,480
823,812,508
823,815,840
823,816,852
823,820,2
823,826,10
823,829,465
823,831,662
823,834,703
823,835,708
823,836,69
823,837,202
823,839,224
823,840,225
823,841,366
823,842,591
823,843,610
823,845,316
823,846,356
823,847,365
823,848,366
823,849,372
823,852,464
824,NULL,465
824,2,476
824,6,509
824,7,512
824,10,528
824,14,539
824,20,771
824,26,498
824,44,775
824,69,809
824,75,836
824,78,468
824,80,520
824,98,632
824,127,743
824,132,811
824,144,816
824,153,852
824,202,144
824,223,240
824,224,290
824,225,315
824,234,504
824,235,567
824,240,568
824,271,841
824,290,517
824,301,553
824,306,657
824,315,837
824,316,843
824,356,235
824,360,481
824,364,759
824,365,764
824,366,812
824,370,26
824,372,360
824,377,649
824,407,271
824,464,306
824,465,364
824,468,372
824,470,554
824,472,601
824,473,839
824,475,14
824,476,224
824,481,606
824,483,795
824,490,80
824,491,223
824,496,473
824,498,616
824,499,708
824,504,820
824,505,7
824,509,483
824,512,790
824,517,633
824,520,662
824,525,849
824,528,6
824,539,365
824,540,407
824,545,496
824,553,842
824,554,98
824,559,499
824,567,829
824,568,NULL
824,573,525
824,588,540
824,593,622
824,597,225
824,601,777
824,606,821
824,616,845
824,622,505
824,630,667
824,632,776
824,633,132
824,649,153
824,657,593
824,662,848
824,667,75
824,682,545
824,708,10
824,743,127
824,759,301
824,764,370
824,771,490
824,775,202
824,776,234
824,777,470
824,778,475
824,790,588
824,795,847
824,809,69
824,811,491
824,812,377
824,816,597
824,820,846
824,821,356
824,829,682
824,834,78
824,836,573
824,837,20
824,839,559
824,840,778
824,841,464
824,842,472
824,843,44
824,845,834
824,846,316
824,847,356
824,848,366
824,849,377
824,852,465
826,2,505
826,6,573
826,10,606
826,44,795
826,75,839
826,98,845
826,127,849
826,134,852
826,135,10
826,144,153
826,153,306
826,202,360
826,224,365
826,235,464
826,290,512
826,301,592
826,306,759
826,315,842
826,316,44
826,356,472
826,360,480
826,364,98
826,365,290
826,366,364
826,370,475
826,372,593
826,421,301
826,464,315
826,472,610
826,473,809
826,475,75
826,480,499
826,481,542
826,491,616
826,498,657
826,499,834
826,505,202
826,512,372
826,534,473
826,539,481
826,540,491
826,542,567
826,549,823
826,553,837
826,554,539
826,567,2
826,573,554
826,592,764
826,593,534
826,597,549
826,606,127
826,610,632
826,612,633
826,616,836
826,622,843
826,632,743
826,633,421
826,657,821
826,743,841
826,759,846
826,763,2
826,764,6
826,795,134
826,809,763
826,820,823
826,821,235
826,823,370
826,834,498
826,835,540
826,836,356
826,837,597
826,839,622
826,841,820
826,842,823
826,843,135
826,845,144
826,846,202
826,849,316
826,852,366
828,NULL,370
828,2,465
828,6,501
828,7,534
828,10,545
828,14,549
828,20,778
828,44,809
828,69,811
828,75,841
828,78,568
828,80,570
828,127,759
828,132,144
828,134,360
828,143,633
828,144,848
828,153,309
828,202,364
828,224,372
828,225,468
828,235,470
828,240,512
828,291,540
828,301,622
828,306,682
828,309,771
828,315,839
828,316,847
828,356,240
828,360,476
828,364,80
828,365,225
828,370,491
828,372,504
828,377,612
828,421,815
828,464,153
828,465,365
828,468,377
828,470,520
828,472,776
828,475,69
828,476,496
828,481,601
828,483,837
828,490,525
828,491,657
828,496,235
828,498,306
828,499,483
828,501,597
828,504,764
828,505,143
828,508,743
828,512,812
828,520,821
828,525,10
828,528,301
828,534,356
828,539,475
828,540,559
828,542,662
828,545,846
828,549,6
828,559,505
828,567,508
828,568,593
828,570,14
828,573,528
828,591,816
828,593,610
828,597,632
828,601,649
828,606,78
828,610,834
828,612,539
828,616,777
828,622,795
828,632,2
828,633,498
828,649,606
828,657,NULL
828,662,20
828,667,490
828,682,591
828,703,820
828,708,75
828,743,134
828,759,542
828,763,567
828,764,616
828,771,708
828,776,835
828,777,845
828,778,7
828,795,472
828,809,499
828,811,504
828,812,127
828,815,224
828,816,763
828,820,849
828,821,132
828,834,842
828,835,573
828,836,667
828,837,291
828,839,315
828,840,316
828,841,421
828,842,703
828,845,836
828,846,840
828,847,202
828,848,224
828,849,464
829,NULL,481
829,2,501
829,6,592
829,7,815
829,10,839
829,14,223
829,20,224
829,44,777
829,69,812
829,75,301
829,78,616
829,98,831
829,127,847
829,132,316
829,134,370
829,144,841
829,153,315
829,202,365
829,223,366
829,224,377
829,234,820
829,235,240
829,240,309
829,271,480
829,291,512
829,301,632
829,306,703
829,309,821
829,315,840
829,316,7
829,356,271
829,364,372
829,365,464
829,366,491
829,370,496
829,372,591
829,377,667
829,464,202
829,465,470
829,468,291
829,470,528
829,472,612
829,475,98
829,480,504
829,481,551
829,490,649
829,491,708
829,496,69
829,499,597
829,501,633
829,504,520
829,505,549
829,512,759
829,520,776
829,525,823
829,528,852
829,534,78
829,539,499
829,540,588
829,545,848
829,549,44
829,551,235
829,554,490
829,559,610
829,567,849
829,588,144
829,591,153
829,592,505
829,593,540
829,597,790
829,606,824
829,610,662
829,612,567
829,616,132
829,622,778
829,632,75
829,633,306
829,649,593
829,662,845
829,667,525
829,682,534
829,703,14
829,708,475
829,743,539
829,759,545
829,776,816
829,777,20
829,778,834
829,790,234
829,812,6
829,815,682
829,816,846
829,820,472
829,821,743
829,823,2
829,824,10
829,831,127
829,834,468
829,836,134
829,839,465
829,840,622
829,841,554
829,845,559
829,846,364
829,847,372
829,848,356
829,849,364
829,852,365
831,NULL,366
831,2,483
831,6,589
831,7,601
831,10,775
831,14,143
831,20,234
831,26,501
831,44,509
831,69,512
831,75,778
831,79,2
831,98,153
831,127,306
831,143,630
831,144,849
831,153,316
831,202,370
831,223,480
831,224,481
831,225,490
831,234,815
831,235,225
831,240,301
831,271,491
831,291,545
831,301,633
831,306,771
831,309,795
831,315,846
831,316,127
831,356,476
831,360,496
831,364,568
831,365,588
831,366,809
831,370,271
831,377,592
831,458,657
831,464,235
831,465,360
831,468,364
831,470,549
831,472,842
831,473,848
831,475,79
831,476,240
831,480,458
831,481,468
831,483,470
831,490,573
831,491,667
831,496,504
831,499,612
831,501,790
831,504,812
831,505,465
831,509,540
831,512,816
831,520,829
831,525,26
831,534,291
831,539,554
831,540,610
831,542,777
831,545,20
831,549,75
831,551,356
831,553,223
831,554,315
831,559,622
831,567,6
831,568,606
831,573,649
831,588,662
831,589,743
831,592,365
831,601,539
831,606,823
831,610,98
831,612,616
831,616,811
831,622,NULL
831,630,475
831,633,567
831,649,759
831,657,852
831,662,14
831,667,520
831,682,553
831,703,847
831,708,377
831,743,551
831,759,559
831,771,843
831,775,224
831,776,708
831,777,821
831,778,845
831,790,144
831,795,473
831,809,7
831,811,499
831,812,505
831,815,525
831,816,534
831,820,542
831,821,682
831,823,10
831,829,44
831,842,309
831,843,703
831,845,202
831,846,776
831,847,464
831,848,69
831,849,75
831,852,472
834,NULL,496
834,6,593
834,7,811
834,10,843
834,14,271
834,20,301
834,26,504
834,69,520
834,75,775
834,77,816
834,78,819
834,79,6
834,80,7
834,98,134
834,134,483
834,135,568
834,143,682
834,153,135
834,223,291
834,224,366
834,225,372
834,235,468
834,240,501
834,271,525
834,290,559
834,291,573
834,301,667
834,306,763
834,309,823
834,315,NULL
834,316,80
834,356,480
834,359,771
834,360,491
834,365,517
834,366,542
834,370,545
834,372,592
834,377,657
834,407,703
834,421,826
834,465,370
834,468,407
834,473,759
834,475,77
834,476,79
834,480,509
834,481,649
834,483,840
834,490,153
834,491,421
834,496,505
834,498,662
834,499,776
834,501,795
834,504,809
834,505,815
834,509,588
834,512,820
834,517,743
834,520,837
834,525,360
834,528,490
834,542,778
834,545,812
834,553,841
834,554,842
834,559,476
834,568,821
834,573,597
834,588,601
834,592,377
834,593,616
834,597,828
834,601,553
834,610,633
834,616,829
834,633,290
834,649,315
834,657,554
834,662,69
834,667,98
834,682,473
834,703,20
834,708,26
834,743,223
834,759,306
834,763,847
834,771,499
834,775,512
834,776,824
834,778,708
834,790,743
834,795,845
834,809,848
834,811,75
834,812,224
834,815,225
834,816,528
834,819,610
834,820,852
834,821,10
834,823,309
834,824,790
834,826,481
834,828,143
834,829,475
834,837,356
834,840,365
834,841,465
834,842,498
834,843,542
834,845,235
834,847,240
834,848,316
834,852,356
835,7,553
835,14,573
835,20,816
835,77,7
835,78,633
835,80,795
835,127,819
835,134,20
835,144,202
835,153,356
835,202,366
835,224,490
835,225,528
835,234,823
835,235,271
835,271,539
835,291,549
835,301,630
835,306,809
835,315,225
835,316,592
835,356,622
835,364,127
835,365,234
835,366,476
835,372,662
835,421,842
835,475,80
835,476,372
835,490,501
835,491,568
835,496,77
835,501,491
835,504,542
835,505,551
835,525,632
835,528,649
835,539,657
835,540,771
835,542,826
835,549,847
835,551,421
835,553,496
835,554,589
835,559,763
835,568,776
835,573,601
835,588,606
835,589,616
835,591,811
835,592,504
835,601,759
835,606,153
835,616,316
835,622,588
835,630,591
835,632,828
835,633,845
835,649,764
835,657,790
835,662,820
835,667,540
835,682,554
835,708,291
835,743,301
835,759,849
835,763,14
835,764,306
835,771,315
835,776,364
835,790,667
835,795,559
835,809,743
835,811,505
835,816,525
835,819,708
835,820,847
835,823,852
835,826,134
835,828,224
835,842,225
835,845,682
835,847,235
835,849,365
835,852,475
836,2,539
836,6,597
836,7,829
836,10,26
836,14,465
836,20,775
836,26,540
836,44,778
836,69,132
836,75,135
836,77,475
836,78,703
836,80,812
836,98,846
836,127,848
836,132,223
836,134,542
836,135,589
836,144,826
836,202,225
836,223,309
836,225,360
836,234,819
836,235,290
836,240,316
836,271,481
836,290,551
836,301,708
836,306,815
836,309,44
836,315,301
836,316,616
836,356,649
836,360,610
836,364,202
836,365,240
836,366,483
836,370,499
836,372,517
836,377,811
836,407,472
836,465,473
836,470,501
836,472,77
836,473,520
836,475,127
836,476,234
836,481,630
836,483,841
836,490,144
836,491,545
836,496,559
836,499,790
836,501,821
836,504,372
836,505,496
836,512,315
836,517,662
836,520,80
836,528,98
836,534,570
836,539,759
836,540,795
836,542,809
836,545,2
836,549,78
836,551,271
836,553,490
836,554,601
836,559,816
836,567,7
836,568,622
836,570,377
836,573,612
836,589,764
836,591,849
836,597,504
836,601,824
836,606,847
836,610,852
836,612,667
836,616,134
836,622,235
836,630,476
836,632,505
836,649,10
836,662,75
836,667,553
836,703,549
836,708,491
836,759,568
836,764,632
836,775,554
836,776,14
836,777,306
836,778,567
836,790,776
836,795,591
836,809,528
836,811,534
836,812,606
836,815,828
836,816,845
836,819,6
836,821,842
836,823,20
836,824,407
836,826,499
836,828,512
836,829,823
836,841,365
836,842,573
836,845,622
836,846,703
836,847,821
836,848,69
836,849,356
836,852,364
837,NULL,499
837,6,622
837,7,834
837,10,372
837,20,498
837,79,662
837,80,847
837,98,849
837,127,7
837,132,356
837,134,458
837,135,842
837,143,703
837,144,828
837,153,364
837,202,505
837,223,79
837,225,366
837,234,841
837,235,291
837,240,539
837,271,852
837,290,540
837,291,554
837,301,811
837,315,6
837,316,153
837,356,481
837,360,649
837,364,235
837,365,472
837,366,520
837,370,525
837,372,570
837,458,708
837,465,475
837,470,553
837,472,223
837,473,559
837,475,132
837,481,809
837,483,134
837,490,568
837,491,771
837,498,821
837,499,NULL
837,501,98
837,504,290
837,505,483
837,520,491
837,525,501
837,528,143
837,534,465
837,539,504
837,540,551
837,545,815
837,549,819
837,551,240
837,553,360
837,554,776
837,559,778
837,568,812
837,570,80
837,588,135
837,591,820
837,592,823
837,593,777
837,597,816
837,610,826
837,622,597
837,632,271
837,649,301
837,662,315
837,682,316
837,703,365
837,708,473
837,771,528
837,776,592
837,777,545
837,778,549
837,809,559
837,811,824
837,812,632
837,815,20
837,816,591
837,819,593
837,820,470
837,821,534
837,823,588
837,824,234
837,826,290
837,828,682
837,834,10
837,841,202
837,842,225
837,847,490
837,849,559
837,852,127
839,NULL,377
839,6,809
839,7,846
839,10,44
839,14,421
839,20,820
839,26,525
839,44,790
839,69,225
839,75,315
839,77,504
839,78,657
839,79,667
839,80,845
839,98,847
839,127,14
839,132,468
839,134,549
839,144,852
839,153,365
839,202,458
839,223,481
839,224,483
839,225,498
839,234,840
839,235,306
839,240,356
839,271,520
839,290,567
839,301,759
839,306,202
839,315,366
839,316,703
839,356,771
839,359,NULL
839,360,633
839,364,153
839,365,490
839,366,496
839,370,570
839,372,622
839,377,682
839,421,20
839,458,763
839,465,472
839,468,473
839,470,512
839,472,360
839,473,539
839,475,144
839,481,509
839,483,525
839,490,662
839,491,778
839,496,359
839,498,824
839,499,829
839,501,554
839,504,597
839,505,601
839,509,559
839,512,819
839,520,79
839,525,134
839,528,234
839,534,815
839,539,649
839,540,811
839,542,841
839,545,26
839,549,80
839,553,501
839,554,542
839,559,849
839,567,223
839,568,224
839,570,372
839,588,465
839,589,470
839,591,505
839,592,491
839,593,589
839,597,591
839,601,592
839,622,593
839,632,823
839,633,545
839,649,588
839,657,826
839,662,78
839,667,776
839,682,815
839,703,7
839,708,132
839,743,202
839,759,828
839,763,842
839,771,69
839,776,75
839,778,553
839,790,568
839,809,667
839,811,528
839,815,77
839,819,271
839,820,632
839,823,127
839,824,224
839,826,235
839,828,364
839,829,540
839,840,240
839,841,301
839,842,6
839,845,10
839,846,14
839,847,475
839,849,708
839,852,316
840,NULL,504
840,2,553
840,6,811
840,7,20
840,10,77
840,20,315
840,44,812
840,69,834
840,75,309
840,77,525
840,79,708
840,80,846
840,98,848
840,127,44
840,132,464
840,134,567
840,135,69
840,143,509
840,144,775
840,153,366
840,202,476
840,223,483
840,224,491
840,225,534
840,234,2
840,240,545
840,290,589
840,291,591
840,301,795
840,306,820
840,309,NULL
840,315,135
840,316,290
840,356,490
840,359,777
840,365,480
840,366,499
840,372,617
840,407,622
840,421,153
840,458,667
840,464,234
840,465,407
840,470,606
840,472,291
840,476,528
840,480,649
840,481,764
840,483,852
840,490,458
840,491,465
840,496,539
840,498,630
840,499,657
840,504,470
840,505,662
840,509,610
840,525,809
840,528,306
840,534,821
840,539,143
840,540,778
840,542,816
840,545,819
840,549,839
840,553,79
840,554,80
840,559,496
840,567,498
840,588,759
840,589,144
840,591,223
840,593,776
840,606,829
840,610,790
840,616,815
840,617,10
840,622,75
840,630,481
840,632,372
840,649,458
840,657,480
840,662,505
840,667,542
840,682,616
840,703,301
840,708,316
840,759,132
840,764,588
840,775,703
840,776,849
840,777,98
840,778,127
840,790,824
840,795,828
840,809,846
840,811,559
840,812,421
840,815,470
840,816,823
840,819,540
840,820,549
840,821,202
840,823,7
840,824,224
840,828,472
840,829,554
840,834,593
840,839,6
840,846,240
840,848,301
840,849,225
840,852,682
841,NULL,743
841,2,790
841,6,812
841,7,26
841,10,309
841,14,475
841,20,613
841,26,545
841,44,811
841,69,836
841,75,360
841,77,630
841,79,763
841,80,837
841,98,271
841,127,316
841,132,470
841,134,617
841,135,843
841,144,240
841,153,377
841,202,525
841,223,2
841,225,458
841,234,7
841,235,568
841,240,573
841,271,842
841,290,509
841,291,559
841,301,826
841,306,845
841,309,75
841,315,365
841,316,775
841,356,483
841,360,616
841,364,472
841,365,481
841,366,505
841,370,606
841,372,667
841,377,708
841,407,501
841,421,14
841,458,759
841,464,291
841,465,498
841,470,567
841,472,846
841,473,69
841,475,223
841,476,491
841,480,496
841,481,819
841,483,848
841,490,612
841,491,777
841,496,364
841,498,828
841,499,80
841,501,366
841,504,407
841,505,520
841,509,592
841,512,421
841,520,549
841,525,144
841,528,601
841,534,795
841,539,633
841,540,816
841,542,834
841,545,528
841,549,852
841,553,135
841,554,499
841,559,662
841,567,809
841,568,839
841,573,610
841,588,649
841,589,771
841,592,372
841,593,464
841,597,465
841,601,657
841,606,77
841,610,79
841,612,98
841,613,234
841,616,235
841,617,540
841,622,829
841,630,NULL
841,633,476
841,649,820
841,657,821
841,662,553
841,667,823
841,682,539
841,703,597
841,708,534
841,743,593
841,759,622
841,763,589
841,771,504
841,775,505
841,776,512
841,777,849
841,790,315
841,795,588
841,809,132
841,811,134
841,812,202
841,816,290
841,819,776
841,820,824
841,821,542
841,823,301
841,824,306
841,826,480
841,828,490
841,829,10
841,834,225
841,836,20
841,837,98
841,839,127
841,842,44
841,843,682
841,845,703
841,846,6
841,848,554
841,849,473
841,852,540
842,2,559
842,6,824
842,7,835
842,10,421
842,20,464
842,26,549
842,44,823
842,69,839
842,75,264
842,77,632
842,78,776
842,79,764
842,80,848
842,98,224
842,127,359
842,132,480
842,134,657
842,135,837
842,153,473
842,223,316
842,224,370
842,225,551
842,234,831
842,235,458
842,240,588
842,264,777
842,271,846
842,290,593
842,291,820
842,301,834
842,306,836
842,309,135
842,315,309
842,316,617
