HPO_ID,Count,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8,Level_9,Level_10,Level_11,Level_12,Level_13,Level_14,Level_15,Level_16
HP:0000934,5,HP:0000934,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0008026,5,HP:0008026,HP:0000666,HP:0000639,HP:0012547,HP:0000496,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,
HP:0000912,5,HP:0000912,HP:0000782,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0008279,5,HP:0008279,HP:0003077,HP:0003119,HP:0430071,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0200049,5,HP:0200049,HP:0001446,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,,
HP:0007869,5,HP:0007869,,,,,,,,,,,,,,,
HP:0010940,5,HP:0010940,HP:0010939,HP:0010937,HP:0005105,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0011383,5,HP:0011383,HP:0011380,HP:0011376,HP:0011390,HP:0000359,HP:0031703,HP:0000598,HP:0000118,HP:0000001,,,,,,,
HP:0100843,5,HP:0100843,,,,,,,,,,,,,,,
HP:0009404,5,HP:0009404,HP:0009172,HP:0004188,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0006611,5,HP:0006611,HP:0011863,HP:0000766,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0012392,5,HP:0012392,HP:0001265,HP:0001315,HP:0031826,HP:0100022,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0100149,5,HP:0100149,HP:0100058,HP:0010165,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0004746,5,HP:0004746,HP:0030949,HP:0000095,HP:0031263,HP:0011035,HP:0012210,HP:0000077,HP:0010935,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,
HP:0011329,5,HP:0011329,HP:0000235,HP:0000929,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0000922,5,HP:0000922,HP:0000887,HP:0000772,HP:0001547,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0006721,5,HP:0006721,HP:0002488,HP:0001909,HP:0001881,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0012086,5,HP:0012086,HP:0033072,HP:0003110,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,
HP:0010797,5,HP:0010797,HP:0100835,HP:0100006,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0009098,5,HP:0009098,HP:0002728,HP:0011370,HP:0001581,HP:0011123,HP:0011122,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,
HP:0005524,5,HP:0005524,HP:0001878,HP:0011895,HP:0001903,HP:0001877,HP:0001871,HP:0000118,HP:0000001,,,,,,,,
HP:0010251,5,HP:0010251,HP:0010233,HP:0003842,HP:0003839,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,
HP:0002519,5,HP:0002519,HP:0000738,HP:5200423,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0004348,5,HP:0004348,HP:0011849,HP:0003330,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0007572,5,HP:0007572,HP:0007400,HP:0000953,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,
HP:0012654,5,HP:0012654,HP:0025454,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0002846,5,HP:0002846,HP:0004332,HP:0001881,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,
HP:0012823,5,HP:0012823,HP:0000001,,,,,,,,,,,,,,
HP:0003436,5,HP:0003436,HP:0003398,HP:0030191,HP:0012535,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0012827,5,HP:0012827,HP:0012824,HP:0012823,HP:0000001,,,,,,,,,,,,
HP:0004236,5,HP:0004236,HP:0006014,HP:0001191,HP:0003019,HP:0009810,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0011144,5,HP:0011144,HP:0011141,HP:0000518,HP:0000517,HP:0004328,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,
HP:0004397,5,HP:0004397,HP:0034915,HP:0004378,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,,
HP:0012603,5,HP:0012603,HP:0012591,HP:0003110,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,
HP:0100076,5,HP:0100076,HP:0010172,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0100215,5,HP:0100215,HP:0100079,HP:0010164,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0007962,5,HP:0007962,HP:0001131,HP:0000481,HP:0004328,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0000576,5,HP:0000576,HP:0000575,HP:0001123,HP:0000505,HP:0000504,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,
HP:0100085,5,HP:0100085,HP:0010170,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0009975,5,HP:0009975,HP:0009282,HP:0009172,HP:0004188,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:3000023,5,HP:3000023,HP:3000024,HP:0011004,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,,
HP:0011411,5,HP:0011411,HP:0001787,HP:0001197,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0011215,5,HP:0011215,HP:0011185,HP:0011182,HP:0025373,HP:0002353,HP:0030178,HP:0001311,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,
HP:0009332,5,HP:0009332,HP:0009320,HP:0004150,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0000650,5,HP:0000650,HP:0100289,HP:0030455,HP:0000649,HP:0030453,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,
HP:0010684,5,HP:0010684,HP:0003282,HP:0004379,HP:0012379,HP:0034684,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0001743,5,HP:0001743,HP:0002012,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0004040,5,HP:0004040,HP:0004039,HP:0009809,HP:0000944,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0007965,5,HP:0007965,HP:0000649,HP:0030453,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,
HP:0003852,5,HP:0003852,HP:0009809,HP:0000944,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0001723,5,HP:0001723,HP:0001638,HP:0001637,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,
HP:0005178,5,HP:0005178,HP:0001709,HP:0001678,HP:0005150,HP:0031546,HP:0030956,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,,
HP:0100333,5,HP:0100333,HP:0100335,HP:0000202,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,
HP:0000916,5,HP:0000916,HP:0000889,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0003697,5,HP:0003697,HP:0003202,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0009737,5,HP:0009737,HP:0010568,HP:0030670,HP:0000315,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,
HP:0100558,5,HP:0100558,HP:0100556,HP:0009826,HP:0009815,HP:0009115,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0004366,5,HP:0004366,,,,,,,,,,,,,,,
HP:0100438,5,HP:0100438,HP:0010205,HP:0010175,HP:0010161,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0001605,5,HP:0001605,HP:0003470,HP:0011442,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0100292,5,HP:0100292,HP:0000759,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0004271,5,HP:0004271,HP:0005926,HP:0003103,HP:0003330,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0007709,5,HP:0007709,HP:0001131,HP:0000481,HP:0004328,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0010683,5,HP:0010683,HP:0003282,HP:0004379,HP:0012379,HP:0034684,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0009570,5,HP:0009570,HP:0009543,HP:0009541,HP:0004100,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0000622,5,HP:0000622,HP:0000504,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,,
HP:0007827,5,HP:0007827,HP:0011494,HP:0007759,HP:0007957,HP:0000481,HP:0004328,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,
HP:0100598,5,HP:0100598,HP:0000969,HP:0011032,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0000727,5,HP:0000727,HP:0000726,HP:0001268,HP:0100543,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0006733,5,HP:0006733,HP:0002488,HP:0001909,HP:0001881,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0007658,5,HP:0007658,HP:0011512,HP:0031605,HP:0001098,HP:0004329,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,
HP:0007480,5,HP:0007480,HP:0000966,HP:0007550,HP:0025276,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,
HP:0200104,5,HP:0200104,HP:0001817,HP:0001798,HP:0008386,HP:0001597,HP:0011138,HP:0001574,HP:0000118,HP:0000001,,,,,,,
HP:0001582,5,HP:0001582,HP:0000973,HP:0008067,HP:0010647,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,
HP:0000091,5,HP:0000091,HP:0012575,HP:0012210,HP:0000077,HP:0010935,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,,,,
HP:0004878,5,HP:0004878,HP:0001324,HP:0011804,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0004420,5,HP:0004420,HP:0001977,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0006949,5,HP:0006949,HP:0009830,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0006711,5,HP:0006711,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0100324,5,HP:0100324,HP:0001072,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,
HP:0009793,5,HP:0009793,HP:0030736,HP:0005107,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0000178,5,HP:0000178,HP:0000159,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0005278,5,HP:0005278,HP:0000436,HP:0010938,HP:0005105,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0000025,5,HP:0000025,HP:0012874,HP:0000080,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,,,
HP:0002902,5,HP:0002902,HP:0010931,HP:0010930,HP:0010929,HP:0003111,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,,
HP:0006166,5,HP:0006166,HP:0005916,HP:0005922,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,
HP:0011205,5,HP:0011205,HP:0010845,HP:0011203,HP:0002353,HP:0030178,HP:0001311,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0008797,5,HP:0008797,HP:0009107,HP:0003336,HP:0011849,HP:0003330,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0008687,5,HP:0008687,HP:0008775,HP:0000022,HP:0000812,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,
HP:0008122,5,HP:0008122,HP:0008368,HP:0001850,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,
HP:0001692,5,HP:0001692,HP:0005115,HP:0011675,HP:0030956,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,,,,
HP:0001341,5,HP:0001341,HP:0025057,HP:0100547,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0009516,5,HP:0009516,HP:0009491,HP:0006263,HP:0004100,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0010716,5,HP:0010716,HP:0001770,HP:0001159,HP:0011297,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0004041,5,HP:0004041,HP:0004039,HP:0009809,HP:0000944,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0004192,5,HP:0004192,,,,,,,,,,,,,,,
HP:0012350,5,HP:0012350,HP:0012349,HP:0012347,HP:0012346,HP:0012345,HP:0032245,HP:0001939,HP:0000118,HP:0000001,,,,,,,
HP:0005490,5,HP:0005490,HP:0000256,HP:0040194,HP:0000240,HP:0000929,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,
HP:0005574,5,HP:0005574,HP:0000114,HP:0000124,HP:0012211,HP:0000077,HP:0010935,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,,,
HP:0009304,5,HP:0009304,HP:0009282,HP:0009172,HP:0004188,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0004252,5,HP:0004252,HP:0001191,HP:0003019,HP:0009810,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0010398,5,HP:0010398,HP:0010206,HP:0010176,HP:0010161,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0100514,5,HP:0100514,HP:0100508,HP:0032245,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,
HP:0003426,5,HP:0003426,HP:0007181,HP:0003693,HP:0003202,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0012693,5,HP:0012693,HP:0010663,HP:0010662,HP:0100547,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0010970,5,HP:0010970,HP:0001877,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0012601,5,HP:0012601,HP:0012600,HP:0012591,HP:0003110,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0005726,5,HP:0005726,HP:0009778,HP:0009381,HP:0006265,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0011644,5,HP:0011644,HP:0011642,HP:0005120,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,
HP:0100222,5,HP:0100222,HP:0100086,HP:0010171,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0006897,5,HP:0006897,HP:0006824,HP:0031910,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0006633,5,HP:0006633,HP:0011912,HP:0000782,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0006784,5,HP:0006784,HP:0005453,HP:0009120,HP:0000245,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,
HP:0002334,5,HP:0002334,HP:0001317,HP:0011283,HP:0011282,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0010890,5,HP:0010890,HP:0002992,HP:0002981,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,
HP:0010312,5,HP:0010312,HP:0031093,HP:0000769,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0009109,5,HP:0009109,HP:0000775,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0001373,5,HP:0001373,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0005190,5,HP:0005190,HP:0001187,HP:0006094,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0010263,5,HP:0010263,HP:0010234,HP:0005920,HP:0005918,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0004975,5,HP:0004975,HP:0002823,HP:0040069,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0008639,5,HP:0008639,HP:0000812,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,,,
HP:0006873,5,HP:0006873,HP:0007262,HP:0011096,HP:0003130,HP:0000759,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0010956,5,HP:0010956,HP:0010955,HP:0025487,HP:0000014,HP:0010936,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,,,,
HP:0011746,5,HP:0011746,HP:0008256,HP:0100641,HP:0100631,HP:0011732,HP:0000834,HP:0000818,HP:0000118,HP:0000001,,,,,,,
HP:0009088,5,HP:0009088,HP:0001608,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0200097,5,HP:0200097,HP:0011830,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0006276,5,HP:0006276,HP:0012090,HP:0001732,HP:0002012,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,
HP:0012558,5,HP:0012558,HP:0031508,HP:0002926,HP:0000820,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,
HP:0010064,5,HP:0010064,HP:0010057,HP:0001844,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0100589,5,HP:0100589,HP:0000119,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0009110,5,HP:0009110,HP:0000775,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0004576,5,HP:0004576,HP:0005106,HP:0003312,HP:0003468,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0100878,5,HP:0100878,HP:0031105,HP:0000130,HP:0000008,HP:0000812,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,
HP:0009948,5,HP:0009948,HP:0009542,HP:0009541,HP:0004100,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0006387,5,HP:0006387,HP:0006417,HP:0006489,HP:0002823,HP:0040069,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,
HP:0009103,5,HP:0009103,HP:0002644,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0000399,5,HP:0000399,HP:0011474,HP:0000407,HP:0000365,HP:0000364,HP:0031704,HP:0000598,HP:0000118,HP:0000001,,,,,,,
HP:0005466,5,HP:0005466,HP:0002692,HP:0034261,HP:0011821,HP:0000929,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,
HP:0005483,5,HP:0005483,HP:0025423,HP:0001600,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,
HP:0005054,5,HP:0005054,HP:0000944,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0000890,5,HP:0000890,HP:0000889,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0003844,5,HP:0003844,HP:0003839,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,,
HP:0004909,5,HP:0004909,HP:0001960,HP:0001949,HP:0001948,HP:0004360,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,
HP:0003930,5,HP:0003930,HP:0003926,HP:0009808,HP:0000940,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0010903,5,HP:0010903,HP:0010902,HP:0033107,HP:0003112,HP:0004354,HP:0430071,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,
HP:0007807,5,HP:0007807,HP:0000587,HP:0001098,HP:0004329,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0006355,5,HP:0006355,HP:0006289,HP:0006485,HP:0001592,HP:0009804,HP:0006483,HP:0000164,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,
HP:0010829,5,HP:0010829,HP:0033747,HP:0003474,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0100321,5,HP:0100321,HP:0001317,HP:0011283,HP:0011282,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0010101,5,HP:0010101,HP:0010066,HP:0010057,HP:0001844,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:3000004,5,HP:3000004,HP:0000290,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0008428,5,HP:0008428,HP:0003312,HP:0003468,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0012002,5,HP:0012002,HP:0033346,HP:0033348,HP:0032679,HP:0007359,HP:0001250,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,
HP:0100934,5,HP:0100934,HP:0100929,HP:0100924,HP:0010161,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0010975,5,HP:0010975,HP:0002846,HP:0004332,HP:0001881,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0009327,5,HP:0009327,HP:0009334,HP:0004172,HP:0009316,HP:0004150,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,
HP:0011889,5,HP:0011889,HP:0001892,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0011696,5,HP:0011696,HP:0011694,HP:0011688,HP:0004755,HP:0001649,HP:0011675,HP:0030956,HP:0011025,HP:0001626,HP:0000118,HP:0000001,,,,,
HP:0004340,5,HP:0004340,HP:0100508,HP:0032245,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,
HP:0006572,5,HP:0006572,HP:0006562,HP:0012115,HP:0012649,HP:0012647,HP:0010978,HP:0002715,HP:0000118,HP:0000001,,,,,,,
HP:0008314,5,HP:0008314,HP:0008972,HP:0011922,HP:0003287,HP:0012103,HP:0011017,HP:0001939,HP:0000118,HP:0000001,,,,,,,
HP:0001038,5,HP:0001038,HP:0001005,HP:0011354,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0010391,5,HP:0010391,HP:0010181,HP:0010161,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0007852,5,HP:0007852,,,,,,,,,,,,,,,
HP:0005316,5,HP:0005316,HP:0004930,HP:0002088,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,
HP:0100234,5,HP:0100234,HP:0100087,HP:0010172,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0001544,5,HP:0001544,HP:0001551,HP:0004298,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,,
HP:0012132,5,HP:0012132,HP:0012131,HP:0001877,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,
HP:0011082,5,HP:0011082,HP:0011065,HP:0000698,HP:0006482,HP:0000164,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,
HP:0009238,5,HP:0009238,HP:0006262,HP:0004207,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0003296,5,HP:0003296,HP:0033096,HP:0033100,HP:0003355,HP:0025745,HP:0033354,HP:0003110,HP:0001939,HP:0000118,HP:0000001,,,,,,
HP:0100248,5,HP:0100248,HP:0004305,HP:0011442,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0007801,5,HP:0007801,,,,,,,,,,,,,,,
HP:0000068,5,HP:0000068,HP:0000795,HP:0010936,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,,,,,,
HP:0007838,5,HP:0007838,HP:0000508,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,,
HP:0011795,5,HP:0011795,HP:0008643,HP:0011794,HP:0002898,HP:0011792,HP:0002664,HP:0000118,HP:0000001,,,,,,,,
HP:0009207,5,HP:0009207,HP:0004224,HP:0004219,HP:0004213,HP:0004207,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,
HP:0012222,5,HP:0012222,HP:0001028,HP:0100742,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,
HP:0009408,5,HP:0009408,HP:0009172,HP:0004188,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0009307,5,HP:0009307,HP:0009283,HP:0009172,HP:0004188,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0006927,5,HP:0006927,HP:0002126,HP:0002536,HP:0002269,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0010399,5,HP:0010399,HP:0010351,HP:0010177,HP:0009134,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0010462,5,HP:0010462,HP:0031065,HP:0000137,HP:0000008,HP:0000812,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,
HP:0006625,5,HP:0006625,HP:0003002,HP:0100013,HP:0011793,HP:0002664,HP:0000118,HP:0000001,,,,,,,,,
HP:0006286,5,HP:0006286,HP:0011073,HP:0011061,HP:0000164,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,
